breakpoints,primitives,p_bp,q_bp
36999,moveabsj,"[array([ 396.29660487, 2249.09939732,  996.05519839])]","[array([ 1.56999995,  0.48713714,  0.43003749, -2.46056411,  1.00659851,
        0.00700174])]"
37999,moveabsj,"[array([ 371.24171359, 2256.75300122, 1000.55749648])]","[array([ 1.57875894e+00,  4.88944793e-01,  4.28821149e-01, -2.47262038e+00,
        1.01158860e+00,  7.95343200e-04])]"
38999,moveabsj,"[array([ 341.25723585, 2264.93436366, 1011.72835435])]","[array([ 1.58880684,  0.48880149,  0.42757494, -2.48900457,  1.01939258,
       -0.00793641])]"
39999,moveabsj,"[array([ 307.39807516, 2275.03153746, 1030.16674527])]","[array([ 1.59931109,  0.48722966,  0.42435344, -2.51017637,  1.02804808,
       -0.01918225])]"
40999,moveabsj,"[array([ 272.11909627, 2287.62896566, 1054.55897805])]","[array([ 1.60913015,  0.48510735,  0.41776438, -2.53527123,  1.03537421,
       -0.03229109])]"
41999,moveabsj,"[array([ 238.58383552, 2301.68046241, 1081.27329149])]","[array([ 1.61746526,  0.48334039,  0.40813884, -2.56143133,  1.04019697,
       -0.0457093 ])]"
42999,moveabsj,"[array([ 209.22339187, 2315.18359771, 1105.37083284])]","[array([ 1.62428471,  0.48263134,  0.39740553, -2.58487786,  1.04263807,
       -0.0575003 ])]"
43999,moveabsj,"[array([ 184.97187636, 2326.62682417, 1122.14454852])]","[array([ 1.6300675 ,  0.48352547,  0.38778141, -2.60271887,  1.04313104,
       -0.06619855])]"
44999,moveabsj,"[array([ 165.89118614, 2335.32922034, 1127.78663215])]","[array([ 1.63532726,  0.48648313,  0.38096213, -2.61326797,  1.04171273,
       -0.07094497])]"
45999,moveabsj,"[array([ 152.42765909, 2340.92233828, 1119.54214391])]","[array([ 1.64020839,  0.49185298,  0.3780314 , -2.61542229,  1.03811192,
       -0.07117875])]"
46999,moveabsj,"[array([ 145.80238223, 2343.21735884, 1096.61990975])]","[array([ 1.64429982,  0.49978584,  0.37914525, -2.60877017,  1.03206211,
       -0.06669764])]"
47999,moveabsj,"[array([ 147.18141455, 2342.5157062 , 1060.7461175 ])]","[array([ 1.64686752,  0.51022818,  0.38319592, -2.59398783,  1.02322675,
       -0.05782488])]"
48999,moveabsj,"[array([ 156.42327175, 2340.08819418, 1016.10426527])]","[array([ 1.64725175,  0.52284373,  0.38779915, -2.57324559,  1.01080104,
       -0.04558754])]"
49999,moveabsj,"[array([ 170.74087141, 2338.5768062 ,  969.56757534])]","[array([ 1.64531136,  0.53670879,  0.38969795, -2.5509304 ,  0.99376935,
       -0.03213242])]"
