primitives,points,q_bp,speed
movel_fit,"[array([ 829.84526508, -286.725023  ,  625.76408061])]","[array([-0.68576773, -0.07610195, -0.50096245, -0.49269769, -1.69373456,
        2.9224995 ])]",945.2706910254964
movel_fit,"[array([ 826.89089097, -261.86000665,  626.64584583])]","[array([-0.66719758, -0.08026818, -0.50895245, -0.49694878, -1.70360397,
        2.9204558 ])]",926.9527381412885
movel_fit,"[array([ 823.60792595, -237.35438481,  627.43831635])]","[array([-0.64803358, -0.0850775 , -0.51706261, -0.50058985, -1.71232875,
        2.91813661])]",915.1820315104077
movel_fit,"[array([ 819.90059457, -213.23688288,  627.99018069])]","[array([-0.62824567, -0.09037737, -0.52527057, -0.50345215, -1.71998884,
        2.91548855])]",902.2614972235956
movel_fit,"[array([ 815.68042999, -189.3852076 ,  628.15363899])]","[array([-0.60753092, -0.09569327, -0.53335597, -0.5052801 , -1.72693762,
        2.91213347])]",891.8377063202671
movel_fit,"[array([ 810.81618193, -165.82330915,  627.74152314])]","[array([-0.5858025 , -0.10071562, -0.54127548, -0.50586004, -1.73333351,
        2.908005  ])]",890.6585723412975
movel_fit,"[array([ 805.27680825, -142.47314589,  626.6925057 ])]","[array([-0.5628382 , -0.10544053, -0.54904213, -0.50507219, -1.73913854,
        2.90291623])]",892.4341997158743
movel_fit,"[array([ 799.0803417 , -119.37280378,  624.93112818])]","[array([-0.53859487, -0.11006395, -0.55679804, -0.50288391, -1.74407115,
        2.89698083])]",893.7955963736289
movel_fit,"[array([792.25986679, -96.52645181, 622.36032357])]","[array([-0.51294352, -0.11516549, -0.56486046, -0.49921734, -1.74752372,
        2.8902036 ])]",890.5090409274605
movel_fit,"[array([784.8170637 , -73.9460145 , 618.89690901])]","[array([-0.48568835, -0.12102296, -0.57334825, -0.49390638, -1.74917957,
        2.88247892])]",888.6444638090865
movel_fit,"[array([776.67708222, -51.59906621, 614.35473599])]","[array([-0.45644284, -0.12756094, -0.5822697 , -0.48662194, -1.74893491,
        2.87345794])]",887.1301607049346
movel_fit,"[array([767.74664186, -29.47387013, 608.60058211])]","[array([-0.42483831, -0.13434508, -0.59146645, -0.47707671, -1.74701331,
        2.8628097 ])]",899.2168994904063
movel_fit,"[array([757.84101473,  -7.59942113, 601.39109951])]","[array([-0.39040328, -0.14104212, -0.60093204, -0.46481255, -1.74347844,
        2.85005812])]",924.4643719024219
movel_fit,"[array([746.8960313 ,  14.11198436, 592.65878436])]","[array([-0.35265109, -0.14763414, -0.61075669, -0.44967906, -1.73824255,
        2.83477822])]",950.987968465593
movel_fit,"[array([734.84860975,  35.59075948, 582.33394548])]","[array([-0.311412  , -0.15442457, -0.62128028, -0.43165946, -1.73099743,
        2.8169577 ])]",985.6160209346167
movel_fit,"[array([721.70320469,  56.89423961, 570.51452541])]","[array([-0.26642865, -0.16147616, -0.63263889, -0.41092874, -1.72174147,
        2.79646064])]",1012.9809524905195
movel_fit,"[array([707.23566114,  78.01028162, 557.24673581])]","[array([-0.21773256, -0.16890498, -0.64522157, -0.38778324, -1.71062773,
        2.77343619])]",1049.9572463269385
movel_fit,"[array([691.22434912,  99.00717067, 542.7153924 ])]","[array([-0.16539591, -0.17598034, -0.65896512, -0.36276614, -1.69851993,
        2.74798145])]",1100.2149346458023
movel_fit,"[array([673.34778122, 119.89174956, 527.21419821])]","[array([-0.10981759, -0.18174882, -0.67369644, -0.33667368, -1.68662447,
        2.72042914])]",1137.0148618345731
movel_fit,"[array([653.2427299 , 140.75653649, 511.09728043])]","[array([-0.05137711, -0.18521384, -0.68915201, -0.31049181, -1.67617283,
        2.69095886])]",1172.4852161260135
movel_fit,"[array([630.40110082, 161.52845781, 494.87037308])]","[array([ 0.00906688, -0.18437926, -0.70457261, -0.28548721, -1.66923486,
        2.6600072 ])]",1208.418089354439
movel_fit,"[array([604.43715409, 182.1677337 , 479.10457296])]","[array([ 0.07055317, -0.17743828, -0.71919759, -0.26317421, -1.66747498,
        2.62799232])]",1253.2147441280915
movel_fit,"[array([575.34325375, 202.46014928, 464.5539654 ])]","[array([ 0.13149662, -0.16351069, -0.73246139, -0.24528306, -1.67179535,
        2.59603101])]",1306.490770722626
movel_fit,"[array([543.16922161, 222.22835063, 451.86879209])]","[array([ 0.19055559, -0.14363927, -0.74468579, -0.23320825, -1.68176747,
        2.56507192])]",1326.2722268846521
movel_fit,"[array([509.43992836, 241.23572881, 441.88010094])]","[array([ 0.24631253, -0.1199512 , -0.75560542, -0.22753145, -1.69579762,
        2.53637216])]",1307.9620294653837
movel_fit,"[array([474.66099255, 259.35852559, 434.81022556])]","[array([ 0.29771552, -0.09211014, -0.76495534, -0.22856532, -1.71378889,
        2.5101838 ])]",1296.7070411939185
movel_fit,"[array([439.14302095, 276.46241292, 430.85337715])]","[array([ 0.34296508, -0.05841883, -0.77245194, -0.23699801, -1.73648968,
        2.48716814])]",1316.1212161717342
movel_fit,"[array([404.54394963, 292.41153655, 429.65754848])]","[array([ 0.37991419, -0.0202392 , -0.77863269, -0.2526062 , -1.76192257,
        2.46920671])]",1322.4088523902153
movel_fit,"[array([371.79322918, 307.14884436, 430.80495394])]","[array([ 0.40837406,  0.01992102, -0.78454121, -0.27396896, -1.78822016,
        2.45628105])]",1271.207144077122
movel_fit,"[array([341.68424846, 320.57792279, 433.69486774])]","[array([ 0.42842086,  0.06060453, -0.79086936, -0.29948424, -1.81405233,
        2.44817816])]",1217.4016703828245
movel_fit,"[array([316.20694635, 332.84725893, 437.33117645])]","[array([ 0.44234801,  0.09393156, -0.79812465, -0.32547513, -1.83493294,
        2.44434575])]",1024.7633708626836
movel_fit,"[array([295.13306745, 344.0206926 , 441.42133716])]","[array([ 0.44814837,  0.12810815, -0.80481541, -0.35294615, -1.85453729,
        2.44475038])]",812.143011390058
movel_fit,"[array([214.90793355, 383.4179825 , 463.76846904])]","[array([ 0.50129024,  0.23244205, -0.8366045 , -0.44256828, -1.91821726,
        2.42721101])]",812.143011390058
