primitives,points,q_bp,speed
movel_fit,"[array([629.08381698, 161.49223317, 494.08312631])]","[array([ 0.00910032, -0.18478726, -0.70605778, -0.28541861, -1.66916732,
        2.65999991])]",1208.418089354439
movel_fit,"[array([603.45621064, 182.10336137, 478.47624005])]","[array([ 0.07046059, -0.17747684, -0.72026234, -0.26325533, -1.66748642,
        2.62812481])]",1253.2147441280915
movel_fit,"[array([574.76527244, 202.40886699, 464.03479336])]","[array([ 0.13132574, -0.16344196, -0.73320721, -0.2454481 , -1.67161955,
        2.59631047])]",1306.490770722626
movel_fit,"[array([543.47442105, 222.22309805, 451.52989737])]","[array([ 0.19020921, -0.14343895, -0.74475228, -0.23335543, -1.68119557,
        2.56567384])]",1326.2722268846521
movel_fit,"[array([510.52664967, 241.29752983, 441.55412093])]","[array([ 0.24572819, -0.11918508, -0.75496318, -0.22761926, -1.69499413,
        2.53729306])]",1307.9620294653837
movel_fit,"[array([476.53091912, 259.45754984, 434.37949067])]","[array([ 0.29665397, -0.09067464, -0.76364099, -0.22858507, -1.71275541,
        2.51166046])]",1296.7070411939185
movel_fit,"[array([441.83384589, 276.52349709, 430.13570296])]","[array([ 0.34124459, -0.05695623, -0.77077476, -0.23679995, -1.73479696,
        2.48949955])]",1316.1212161717342
movel_fit,"[array([407.57486724, 292.40482575, 428.71358133])]","[array([ 0.37796792, -0.01929502, -0.77694206, -0.25203603, -1.75974882,
        2.4718334 ])]",1322.4088523902153
movel_fit,"[array([374.99653242, 307.03349   , 429.68386504])]","[array([ 0.40649796,  0.01998901, -0.78293181, -0.2728726 , -1.78561074,
        2.45886176])]",1271.207144077122
movel_fit,"[array([344.80063476, 320.37520521, 432.57327952])]","[array([ 0.42705165,  0.05961297, -0.78934263, -0.29783055, -1.81128431,
        2.45020048])]",1217.4016703828245
movel_fit,"[array([318.7897925 , 332.62219415, 436.52675047])]","[array([ 0.44197974,  0.09315571, -0.79644143, -0.32350183, -1.83300284,
        2.44506138])]",1024.7633708626836
movel_fit,"[array([297.07852312, 343.9076115 , 441.07753307])]","[array([ 0.44933989,  0.12660924, -0.80308277, -0.35065979, -1.85321829,
        2.4438697 ])]",812.143011390058
movel_fit,"[array([216.85338922, 383.3049014 , 463.42466494])]","[array([ 0.50230652,  0.23102921, -0.83437342, -0.44023519, -1.91746194,
        2.42626059])]",812.143011390058
