primitives,points,q_bp,speed
movel_fit,"[array([ 799.19616081, -119.43740568,  625.02261814])]","[array([-0.53858152, -0.10999455, -0.55661393, -0.50288164, -1.74409397,
        2.89691663])]",893.7955963736289
movel_fit,"[array([792.37630781, -96.59530882, 622.45718189])]","[array([-0.51294118, -0.11512291, -0.56468566, -0.49921618, -1.74753337,
        2.89014739])]",890.5090409274605
movel_fit,"[array([784.93632896, -74.01405163, 619.00176301])]","[array([-0.48567834, -0.1209792 , -0.57316019, -0.49389537, -1.74919786,
        2.88240598])]",888.6444638090865
movel_fit,"[array([776.7997995 , -51.66694223, 614.46946631])]","[array([-0.45641764, -0.1274983 , -0.58205441, -0.48659294, -1.74897566,
        2.87335691])]",887.1301607049346
movel_fit,"[array([767.87095828, -29.54206684, 608.72445837])]","[array([-0.42480255, -0.13427572, -0.59123332, -0.47703193, -1.74706907,
        2.86268695])]",899.2168994904063
movel_fit,"[array([757.96604982,  -7.66193209, 601.52590846])]","[array([-0.39035962, -0.14100447, -0.60070302, -0.46476189, -1.74352615,
        2.84991913])]",924.4643719024219
movel_fit,"[array([747.0194281 ,  14.05052254, 592.80270998])]","[array([-0.35262218, -0.14766383, -0.61055786, -0.44963547, -1.73826079,
        2.83465558])]",950.987968465593
movel_fit,"[array([734.96997468,  35.53742806, 582.48986071])]","[array([-0.31139549, -0.1545323 , -0.62111665, -0.43162999, -1.73098534,
        2.81685377])]",985.6160209346167
movel_fit,"[array([721.82431314,  56.84558606, 570.68185373])]","[array([-0.26643371, -0.16163253, -0.63249791, -0.41091702, -1.72171991,
        2.79639212])]",1012.9809524905195
movel_fit,"[array([707.36010271,  77.96783862, 557.42542514])]","[array([-0.21775553, -0.16905683, -0.64507577, -0.38778841, -1.71062985,
        2.77340105])]",1049.9572463269385
movel_fit,"[array([691.35765123,  98.97323668, 542.90516087])]","[array([-0.16542762, -0.1760649 , -0.65878014, -0.36278336, -1.69857981,
        2.7479655 ])]",1100.2149346458023
movel_fit,"[array([673.49632347, 119.8690883 , 527.41255773])]","[array([-0.10984876, -0.18170218, -0.67343929, -0.336698  , -1.68676992,
        2.72041379])]",1137.0148618345731
movel_fit,"[array([653.42912873, 140.74589428, 511.30325422])]","[array([-0.05141098, -0.18498304, -0.68878925, -0.31052596, -1.67640929,
        2.69094139])]",1172.4852161260135
movel_fit,"[array([630.66469941, 161.53212768, 495.08299384])]","[array([ 0.0090184 , -0.18395717, -0.7040851 , -0.28553642, -1.66952497,
        2.66000264])]",1208.418089354439
movel_fit,"[array([604.82235052, 182.1938281 , 479.31578167])]","[array([ 0.07048165, -0.1768835 , -0.7185955 , -0.26323624, -1.66773431,
        2.6280251 ])]",1253.2147441280915
movel_fit,"[array([575.88944395, 202.51141786, 464.74880322])]","[array([ 0.13138853, -0.1629134 , -0.73176924, -0.24533937, -1.67193189,
        2.59613719])]",1306.490770722626
movel_fit,"[array([543.9144346 , 222.30574731, 452.02739473])]","[array([ 0.19039631, -0.1430108 , -0.7438902 , -0.2332292 , -1.68174062,
        2.56527565])]",1326.2722268846521
movel_fit,"[array([510.40664478, 241.3342891 , 441.974421  ])]","[array([ 0.24605758, -0.11920141, -0.7546674 , -0.22750054, -1.69562888,
        2.5367103 ])]",1307.9620294653837
movel_fit,"[array([475.84436348, 259.4583289 , 434.80796019])]","[array([ 0.29728841, -0.09122671, -0.7638916 , -0.22847422, -1.7134825 ,
        2.51073024])]",1296.7070411939185
movel_fit,"[array([440.53916506, 276.53631664, 430.69024473])]","[array([ 0.3423215 , -0.05760703, -0.77137117, -0.23680147, -1.73590837,
        2.48800421])]",1316.1212161717342
movel_fit,"[array([406.02887339, 292.44350613, 429.36591736])]","[array([ 0.37918297, -0.0197005 , -0.77762251, -0.2522464 , -1.76111602,
        2.47016843])]",1322.4088523902153
movel_fit,"[array([373.2799005 , 307.12617333, 430.42218365])]","[array([ 0.40767517,  0.02008384, -0.78363119, -0.27341092, -1.78724848,
        2.45721961])]",1271.207144077122
movel_fit,"[array([343.11510381, 320.51542013, 433.28651126])]","[array([ 0.42784507,  0.06042491, -0.79001533, -0.29875468, -1.81303903,
        2.44896494])]",1217.4016703828245
movel_fit,"[array([317.43388467, 332.75264917, 436.98070031])]","[array([ 0.4420623 ,  0.09371165, -0.7972972 , -0.32462843, -1.83412173,
        2.44475462])]",1024.7633708626836
movel_fit,"[array([296.08180304, 343.95194643, 441.22910656])]","[array([ 0.44840885,  0.12771192, -0.80399712, -0.35200614, -1.85399276,
        2.4445754 ])]",812.143011390058
movel_fit,"[array([215.85666914, 383.34923633, 463.57623843])]","[array([ 0.50147349,  0.23205583, -0.83559688, -0.44158864, -1.91790609,
        2.42697544])]",812.143011390058
