j1,j2,j3,j4,j5,j6
-0.001105014,0.00205842,-0.002615622,-0.001159335,-0.001447518,-0.000580332
-0.001104939,0.002058496,-0.002615731,-0.001159134,-0.001447541,-0.00058052
-0.001104832,0.002058603,-0.002615905,-0.001158874,-0.001447563,-0.000580798
-0.001104752,0.002058684,-0.002616023,-0.001158663,-0.001447586,-0.000581
-0.001104643,0.00205879,-0.002616198,-0.0011584,-0.001447609,-0.000581284
-0.001104557,0.002058877,-0.00261633,-0.001158176,-0.001447632,-0.000581504
-0.001104456,0.002058977,-0.002616488,-0.001157929,-0.001447655,-0.000581762
-0.001104358,0.002059074,-0.002616644,-0.001157683,-0.001447676,-0.000582017
-0.001104272,0.002059161,-0.002616774,-0.001157462,-0.0014477,-0.000582235
-0.001104177,0.002059254,-0.002616921,-0.001157225,-0.001447722,-0.000582476
-0.001104073,0.002059356,-0.002617086,-0.00115697,-0.001447745,-0.000582746
-0.001103978,0.002059451,-0.002617235,-0.001156732,-0.001447767,-0.00058299
-0.001103895,0.002059534,-0.002617358,-0.001156515,-0.00144779,-0.000583201
-0.001103785,0.002059642,-0.002617535,-0.00115625,-0.001447812,-0.000583484
-0.001103702,0.002059725,-0.00261766,-0.001156034,-0.001447835,-0.000583696
-0.001103598,0.002059827,-0.002617825,-0.00115578,-0.001447856,-0.000583964
-0.001103506,0.002059918,-0.002617966,-0.001155546,-0.00144788,-0.0005842
-0.00110342,0.002060005,-0.002618098,-0.001155325,-0.001447902,-0.00058442
-0.001103312,0.002060109,-0.002618267,-0.001155065,-0.001447923,-0.000584694
-0.001103215,0.002060205,-0.00261842,-0.001154821,-0.001447946,-0.000584946
-0.001103128,0.002060292,-0.00261855,-0.0011546,-0.001447969,-0.000585165
-0.001103023,0.002060393,-0.002618716,-0.001154344,-0.00144799,-0.000585434
-0.001102947,0.002060471,-0.002618828,-0.001154139,-0.001448013,-0.000585628
-0.001102834,0.002060581,-0.002619009,-0.001153869,-0.001448034,-0.000585919
-0.00110274,0.002060672,-0.002619153,-0.001153634,-0.001448057,-0.000586158
-0.001102646,0.002060765,-0.002619298,-0.001153398,-0.001448079,-0.000586398
-0.00110256,0.00206085,-0.002619428,-0.001153176,-0.001448101,-0.000586618
-0.001102452,0.002060957,-0.002619602,-0.001152913,-0.001448123,-0.000586896
-0.001102363,0.002061042,-0.002619731,-0.001152689,-0.001448146,-0.000587119
-0.001102274,0.002061133,-0.002619872,-0.001152461,-0.001448167,-0.000587349
-0.001102163,0.002061238,-0.002620045,-0.001152195,-0.001448188,-0.000587631
-0.001102079,0.002061321,-0.002620171,-0.001151977,-0.001448212,-0.000587846
-0.001101975,0.002061423,-0.002620333,-0.001151723,-0.001448233,-0.000588109
-0.001101892,0.002061505,-0.002620458,-0.001151509,-0.001448254,-0.000588323
-0.001101787,0.002061608,-0.002620623,-0.00115125,-0.001448276,-0.000588591
-0.00110169,0.002061702,-0.002620773,-0.00115101,-0.001448298,-0.00058884
-0.00110159,0.002061799,-0.002620926,-0.001150763,-0.00144832,-0.000589093
-0.001101509,0.002061879,-0.002621046,-0.001150553,-0.001448341,-0.000589298
-0.001101414,0.002061973,-0.002621193,-0.001150314,-0.001448364,-0.000589539
-0.001101304,0.002062077,-0.002621366,-0.001150049,-0.001448385,-0.000589822
-0.001101214,0.002062167,-0.002621503,-0.001149821,-0.001448406,-0.00059005
-0.001101118,0.00206226,-0.00262165,-0.001149581,-0.001448428,-0.000590295
-0.001101029,0.002062346,-0.002621782,-0.001149357,-0.00144845,-0.000590518
-0.00110093,0.002062444,-0.002621939,-0.001149109,-0.00144847,-0.000590775
-0.001100822,0.002062546,-0.002622104,-0.001148851,-0.001448493,-0.000591046
-0.001100742,0.002062626,-0.002622224,-0.00114864,-0.001448514,-0.000591251
-0.001100645,0.00206272,-0.002622371,-0.0011484,-0.001448536,-0.000591496
-0.001100532,0.002062827,-0.002622547,-0.00114813,-0.001448558,-0.000591782
-0.001100463,0.002062898,-0.002622648,-0.001147939,-0.001448578,-0.00059196
-0.001100344,0.00206301,-0.002622835,-0.001147659,-0.0014486,-0.000592262
-0.001100265,0.002063089,-0.002622951,-0.001147451,-0.001448621,-0.000592462
-0.001100161,0.002063189,-0.002623113,-0.001147196,-0.001448642,-0.000592726
-0.001100053,0.002063291,-0.00262328,-0.001146938,-0.001448663,-0.000592999
-0.001099983,0.002063362,-0.002623378,-0.001146745,-0.001448685,-0.000593175
-0.001099867,0.002063472,-0.002623562,-0.00114647,-0.001448706,-0.000593471
-0.001099775,0.002063562,-0.002623702,-0.001146237,-0.001448727,-0.000593707
-0.001099687,0.002063647,-0.002623833,-0.001146014,-0.001448748,-0.000593928
-0.001099582,0.002063747,-0.002623993,-0.001145759,-0.00144877,-0.000594193
-0.001099493,0.002063835,-0.00262413,-0.001145532,-0.00144879,-0.00059442
-0.001099393,0.00206393,-0.002624281,-0.001145286,-0.001448811,-0.000594673
-0.001099303,0.002064017,-0.002624415,-0.001145059,-0.001448833,-0.000594899
-0.00109919,0.002064125,-0.002624595,-0.001144789,-0.001448852,-0.000595189
-0.001099113,0.0020642,-0.002624703,-0.001144584,-0.001448875,-0.00059538
-0.00109901,0.002064299,-0.002624863,-0.001144333,-0.001448895,-0.000595643
-0.001098915,0.002064389,-0.002625003,-0.001144098,-0.001448917,-0.00059588
-0.001098814,0.002064487,-0.002625162,-0.001143848,-0.001448936,-0.00059614
-0.001098721,0.002064576,-0.002625301,-0.001143616,-0.001448958,-0.000596373
-0.001098627,0.002064666,-0.00262544,-0.001143381,-0.001448979,-0.000596608
-0.001098528,0.002064761,-0.002625593,-0.001143137,-0.001448999,-0.000596862
-0.001098426,0.002064857,-0.002625747,-0.001142888,-0.001449021,-0.000597116
-0.001098342,0.00206494,-0.002625873,-0.00114267,-0.001449041,-0.000597332
-0.001098246,0.002065032,-0.002626017,-0.001142432,-0.001449061,-0.000597573
-0.001098137,0.002065134,-0.002626185,-0.001142171,-0.001449082,-0.000597848
-0.001098049,0.002065218,-0.002626313,-0.001141947,-0.001449103,-0.000598068
-0.001097953,0.002065311,-0.002626459,-0.001141709,-0.001449123,-0.00059831
-0.001097852,0.002065408,-0.002626616,-0.001141459,-0.001449145,-0.00059857
-0.001097758,0.002065496,-0.002626753,-0.001141227,-0.001449164,-0.000598803
-0.001097667,0.002065585,-0.00262689,-0.001140996,-0.001449185,-0.000599032
-0.001097569,0.002065678,-0.00262704,-0.001140754,-0.001449205,-0.000599282
-0.001097459,0.00206578,-0.002627207,-0.00114049,-0.001449227,-0.000599557
-0.001097386,0.002065853,-0.002627311,-0.001140294,-0.001449246,-0.000599742
-0.001097263,0.002065967,-0.002627504,-0.001140007,-0.001449267,-0.000600052
-0.001097191,0.002066037,-0.002627603,-0.001139813,-0.001449286,-0.00060023
-0.001097083,0.00206614,-0.002627771,-0.001139552,-0.001449307,-0.000600506
-0.001096986,0.00206623,-0.002627914,-0.001139312,-0.001449328,-0.000600748
-0.001096887,0.002066326,-0.002628066,-0.00113907,-0.001449348,-0.000600998
-0.001096801,0.002066406,-0.002628188,-0.001138849,-0.001449368,-0.000601211
-0.001096698,0.002066505,-0.002628348,-0.001138597,-0.001449388,-0.000601474
-0.001096602,0.002066595,-0.002628489,-0.001138361,-0.001449408,-0.000601713
-0.0010965,0.002066691,-0.002628646,-0.001138111,-0.001449428,-0.000601972
-0.001096404,0.002066782,-0.002628788,-0.001137873,-0.001449449,-0.000602211
-0.001096322,0.002066861,-0.002628906,-0.00113766,-0.001449469,-0.000602417
-0.001096213,0.002066962,-0.002629073,-0.0011374,-0.001449488,-0.00060269
-0.001096119,0.002067053,-0.002629214,-0.001137164,-0.001449509,-0.000602929
-0.001096026,0.002067139,-0.002629348,-0.001136933,-0.001449529,-0.000603159
-0.001095914,0.002067244,-0.002629522,-0.001136666,-0.001449548,-0.000603442
-0.001095835,0.002067321,-0.002629635,-0.001136458,-0.001449569,-0.00060364
-0.001095732,0.002067416,-0.002629789,-0.001136209,-0.001449587,-0.000603896
-0.001095633,0.00206751,-0.002629938,-0.001135964,-0.00144961,-0.000604147
-0.001095542,0.002067597,-0.002630075,-0.001135734,-0.001449627,-0.000604376
-0.001095445,0.002067686,-0.002630215,-0.001135496,-0.001449649,-0.000604616
-0.001095336,0.002067789,-0.002630385,-0.001135235,-0.001449667,-0.000604893
-0.00109526,0.002067861,-0.002630488,-0.001135033,-0.001449687,-0.000605078
-0.001095146,0.002067968,-0.002630666,-0.001134763,-0.001449706,-0.000605368
-0.001095054,0.002068054,-0.002630799,-0.001134533,-0.001449728,-0.000605596
-0.001094954,0.002068146,-0.002630949,-0.001134287,-0.001449746,-0.000605848
-0.00109487,0.002068228,-0.002631071,-0.001134072,-0.001449766,-0.000606056
-0.001094763,0.002068326,-0.002631232,-0.001133814,-0.001449785,-0.000606326
-0.001094657,0.002068423,-0.002631389,-0.00113356,-0.001449806,-0.000606589
-0.001094581,0.002068498,-0.002631499,-0.001133357,-0.001449824,-0.000606779
-0.001094465,0.002068604,-0.002631675,-0.001133084,-0.001449844,-0.000607069
-0.001094385,0.00206868,-0.002631788,-0.001132874,-0.001449864,-0.000607269
-0.001094281,0.002068778,-0.002631946,-0.001132623,-0.001449883,-0.00060753
-0.001094168,0.002068878,-0.002632113,-0.001132356,-0.001449903,-0.000607811
-0.001094102,0.002068948,-0.002632208,-0.00113217,-0.001449922,-0.000607977
-0.001093983,0.002069054,-0.002632387,-0.001131893,-0.00144994,-0.000608274
-0.001093887,0.002069143,-0.002632528,-0.001131656,-0.001449961,-0.000608512
-0.001093804,0.002069223,-0.002632648,-0.001131441,-0.001449979,-0.00060872
-0.001093691,0.002069325,-0.002632819,-0.001131174,-0.001449999,-0.000609002
-0.001093595,0.002069415,-0.002632959,-0.001130936,-0.001450019,-0.00060924
-0.001093512,0.002069493,-0.002633078,-0.001130722,-0.001450037,-0.000609449
-0.001093403,0.002069593,-0.002633241,-0.001130462,-0.001450056,-0.000609719
-0.001093311,0.002069679,-0.002633376,-0.001130232,-0.001450075,-0.000609948
-0.001093208,0.002069774,-0.002633529,-0.001129981,-0.001450094,-0.000610206
-0.001093111,0.002069864,-0.002633672,-0.001129744,-0.001450114,-0.000610446
-0.001093031,0.00206994,-0.002633785,-0.001129534,-0.001450133,-0.000610645
-0.001092908,0.002070052,-0.002633974,-0.001129248,-0.001450151,-0.000610956
-0.001092827,0.002070127,-0.002634085,-0.001129039,-0.001450171,-0.000611151
-0.00109273,0.002070218,-0.00263423,-0.0011288,-0.001450189,-0.000611394
-0.001092626,0.002070313,-0.002634384,-0.001128548,-0.001450208,-0.000611655
-0.001092527,0.002070404,-0.002634529,-0.001128305,-0.001450227,-0.0006119
-0.001092438,0.002070488,-0.002634658,-0.001128081,-0.001450246,-0.000612121
-0.001092337,0.002070579,-0.002634806,-0.001127835,-0.001450265,-0.000612372
-0.001092239,0.002070671,-0.00263495,-0.001127595,-0.001450284,-0.000612615
-0.001092142,0.002070759,-0.002635092,-0.001127356,-0.001450303,-0.000612856
-0.001092048,0.002070847,-0.00263523,-0.001127122,-0.001450321,-0.000613091
-0.001091937,0.002070947,-0.002635393,-0.00112686,-0.00145034,-0.000613364
-0.001091862,0.002071019,-0.002635501,-0.001126658,-0.001450358,-0.000613554
-0.001091746,0.002071123,-0.002635672,-0.001126387,-0.001450378,-0.000613838
-0.001091653,0.002071209,-0.002635808,-0.001126155,-0.001450395,-0.000614071
-0.001091559,0.002071296,-0.002635943,-0.001125922,-0.001450415,-0.000614302
-0.001091474,0.002071375,-0.002636064,-0.001125705,-0.001450433,-0.000614514
-0.001091346,0.00207149,-0.002636261,-0.00112541,-0.001450452,-0.000614834
-0.001091265,0.002071564,-0.002636371,-0.001125202,-0.00145047,-0.00061503
-0.001091175,0.002071649,-0.002636503,-0.001124974,-0.001450488,-0.000615256
-0.001091068,0.002071745,-0.002636659,-0.001124718,-0.001450508,-0.00061552
-0.001090975,0.002071832,-0.002636796,-0.001124486,-0.001450524,-0.000615752
-0.001090878,0.00207192,-0.002636935,-0.00112425,-0.001450544,-0.000615991
-0.001090771,0.002072015,-0.002637091,-0.001123992,-0.001450562,-0.000616254
-0.001090683,0.002072099,-0.002637221,-0.001123769,-0.00145058,-0.000616475
-0.001090572,0.002072198,-0.002637385,-0.001123505,-0.001450599,-0.000616751
-0.001090501,0.002072265,-0.002637477,-0.001123316,-0.001450617,-0.000616919
-0.00109038,0.002072373,-0.002637662,-0.001123032,-0.001450634,-0.000617226
-0.001090294,0.002072453,-0.002637783,-0.001122815,-0.001450653,-0.000617435
-0.001090186,0.00207255,-0.002637942,-0.001122556,-0.001450672,-0.000617702
-0.001090101,0.002072629,-0.002638062,-0.00112234,-0.001450688,-0.000617913
-0.001089985,0.002072731,-0.002638234,-0.001122068,-0.001450708,-0.000618199
-0.001089907,0.002072805,-0.002638343,-0.001121862,-0.001450725,-0.000618392
-0.001089798,0.002072903,-0.002638503,-0.001121604,-0.001450743,-0.00061866
-0.001089708,0.002072985,-0.00263863,-0.001121378,-0.001450761,-0.000618882
-0.001089602,0.002073082,-0.002638788,-0.001121122,-0.00145078,-0.000619147
-0.001089509,0.002073165,-0.002638919,-0.001120893,-0.001450798,-0.000619373
-0.001089409,0.002073256,-0.002639065,-0.001120647,-0.001450815,-0.000619622
-0.001089313,0.002073343,-0.002639203,-0.001120413,-0.001450833,-0.000619857
-0.001089215,0.002073432,-0.002639344,-0.001120172,-0.001450851,-0.0006201
-0.001089117,0.00207352,-0.002639485,-0.001119933,-0.001450869,-0.000620341
-0.001089012,0.002073614,-0.002639638,-0.00111968,-0.001450886,-0.000620599
-0.001088929,0.002073691,-0.002639753,-0.001119468,-0.001450905,-0.000620802
-0.001088816,0.002073791,-0.002639921,-0.001119202,-0.001450921,-0.000621082
-0.001088727,0.002073872,-0.002640044,-0.001118978,-0.001450941,-0.000621299
-0.001088628,0.002073962,-0.00264019,-0.001118736,-0.001450957,-0.000621547
-0.001088525,0.002074055,-0.002640339,-0.001118486,-0.001450975,-0.000621799
-0.00108844,0.002074131,-0.002640455,-0.001118271,-0.001450992,-0.000622006
-0.001088316,0.002074242,-0.002640644,-0.001117984,-0.00145101,-0.000622316
-0.001088247,0.002074305,-0.00264073,-0.001117798,-0.001451028,-0.000622478
-0.001088142,0.0020744,-0.002640885,-0.001117545,-0.001451045,-0.000622739
-0.001088024,0.002074503,-0.002641061,-0.001117269,-0.001451062,-0.000623032
-0.001087951,0.002074571,-0.002641156,-0.001117075,-0.00145108,-0.000623207
-0.001087841,0.002074669,-0.002641319,-0.001116814,-0.001451097,-0.00062348
-0.00108774,0.002074759,-0.002641462,-0.001116569,-0.001451115,-0.000623726
-0.001087647,0.002074842,-0.002641594,-0.001116338,-0.001451132,-0.000623956
-0.001087552,0.00207493,-0.002641732,-0.001116103,-0.00145115,-0.00062419
-0.001087444,0.002075023,-0.002641884,-0.001115848,-0.001451167,-0.000624452
-0.001087351,0.002075108,-0.002642019,-0.001115618,-0.001451184,-0.000624682
-0.001087257,0.002075193,-0.002642152,-0.001115384,-0.001451201,-0.000624912
-0.001087157,0.002075281,-0.002642294,-0.001115142,-0.001451219,-0.000625158
-0.001087059,0.00207537,-0.002642435,-0.001114902,-0.001451234,-0.000625398
-0.001086948,0.002075466,-0.002642596,-0.001114639,-0.001451253,-0.000625671
-0.00108687,0.002075537,-0.002642699,-0.001114437,-0.00145127,-0.000625857
-0.001086752,0.002075642,-0.002642878,-0.00111416,-0.001451286,-0.000626154
-0.001086676,0.002075712,-0.002642977,-0.00111396,-0.001451304,-0.000626335
-0.001086562,0.00207581,-0.002643141,-0.001113695,-0.001451321,-0.000626614
-0.001086462,0.002075901,-0.002643288,-0.001113449,-0.001451339,-0.000626862
-0.001086382,0.002075972,-0.002643395,-0.001113243,-0.001451354,-0.000627055
-0.001086252,0.002076086,-0.002643588,-0.001112948,-0.001451372,-0.000627375
-0.001086185,0.002076148,-0.002643674,-0.001112763,-0.001451389,-0.000627537
-0.001086072,0.002076247,-0.002643839,-0.001112497,-0.001451406,-0.000627813
-0.001085972,0.002076334,-0.002643981,-0.001112256,-0.001451422,-0.000628059
-0.001085877,0.00207642,-0.002644114,-0.001112021,-0.00145144,-0.000628289
-0.00108578,0.002076505,-0.002644251,-0.001111786,-0.001451456,-0.000628525
-0.001085679,0.002076596,-0.002644396,-0.001111539,-0.001451473,-0.000628775
-0.001085581,0.002076681,-0.002644534,-0.0011113,-0.00145149,-0.000629012
-0.00108548,0.002076771,-0.002644677,-0.001111058,-0.001451506,-0.000629259
-0.001085389,0.002076853,-0.002644807,-0.001110828,-0.001451523,-0.000629484
-0.001085286,0.002076942,-0.00264495,-0.001110582,-0.00145154,-0.000629732
-0.001085179,0.002077037,-0.002645106,-0.001110326,-0.001451556,-0.000629997
-0.001085101,0.002077107,-0.002645209,-0.001110124,-0.001451572,-0.000630183
-0.001084985,0.002077207,-0.002645376,-0.001109854,-0.00145159,-0.000630466
-0.001084891,0.002077291,-0.002645511,-0.001109621,-0.001451605,-0.000630698
-0.001084794,0.002077376,-0.002645644,-0.001109384,-0.001451622,-0.000630932
-0.001084692,0.002077466,-0.00264579,-0.001109138,-0.001451638,-0.000631182
-0.001084599,0.002077549,-0.00264592,-0.001108909,-0.001451655,-0.000631407
-0.00108449,0.002077642,-0.002646076,-0.001108651,-0.001451671,-0.000631673
-0.001084407,0.002077717,-0.002646186,-0.001108438,-0.001451688,-0.000631874
-0.001084295,0.002077815,-0.002646349,-0.001108175,-0.001451704,-0.000632147
-0.001084199,0.002077899,-0.002646483,-0.001107939,-0.00145172,-0.000632382
-0.001084106,0.002077981,-0.002646612,-0.001107711,-0.001451736,-0.000632607
-0.001084001,0.002078072,-0.00264676,-0.001107459,-0.001451753,-0.000632862
-0.0010839,0.002078161,-0.002646904,-0.001107216,-0.001451768,-0.000633108
-0.001083821,0.002078231,-0.002647008,-0.001107009,-0.001451786,-0.000633299
-0.001083691,0.002078342,-0.002647202,-0.001106715,-0.0014518,-0.000633619
-0.001083612,0.002078413,-0.002647304,-0.001106511,-0.001451818,-0.000633806
-0.00108351,0.002078502,-0.002647449,-0.001106265,-0.001451833,-0.000634055
-0.001083416,0.002078584,-0.002647577,-0.001106034,-0.00145185,-0.000634281
-0.001083303,0.002078683,-0.002647743,-0.001105768,-0.001451865,-0.00063456
-0.001083215,0.002078759,-0.002647861,-0.001105547,-0.001451882,-0.000634772
-0.001083119,0.002078843,-0.002647994,-0.001105313,-0.001451897,-0.000635004
-0.001083007,0.00207894,-0.002648155,-0.001105049,-0.001451914,-0.000635278
-0.001082916,0.002079019,-0.002648278,-0.001104824,-0.00145193,-0.000635496
-0.001082823,0.002079101,-0.002648407,-0.001104595,-0.001451945,-0.000635722
-0.001082712,0.002079197,-0.002648565,-0.001104332,-0.001451961,-0.000635992
-0.001082621,0.002079276,-0.002648689,-0.001104108,-0.001451978,-0.000636211
-0.001082516,0.002079368,-0.00264884,-0.001103854,-0.001451991,-0.000636468
-0.001082421,0.002079449,-0.002648967,-0.001103625,-0.001452009,-0.000636695
-0.001082326,0.002079533,-0.002649101,-0.00110339,-0.001452024,-0.000636926
-0.00108222,0.002079623,-0.002649249,-0.001103137,-0.00145204,-0.000637184
-0.001082133,0.0020797,-0.002649367,-0.00110292,-0.001452056,-0.000637392
-0.001082008,0.002079807,-0.002649551,-0.001102633,-0.00145207,-0.000637699
-0.001081937,0.00207987,-0.002649638,-0.001102442,-0.001452087,-0.000637867
-0.001081821,0.002079969,-0.002649805,-0.001102174,-0.001452102,-0.000638149
-0.001081727,0.00208005,-0.002649935,-0.001101941,-0.001452118,-0.000638376
-0.001081632,0.002080132,-0.002650063,-0.001101711,-0.001452133,-0.000638603
-0.001081533,0.002080219,-0.002650203,-0.001101469,-0.001452148,-0.000638845
-0.001081418,0.002080317,-0.002650368,-0.001101201,-0.001452164,-0.000639125
-0.001081345,0.00208038,-0.002650456,-0.001101009,-0.00145218,-0.000639294
-0.001081217,0.00208049,-0.002650648,-0.001100716,-0.001452194,-0.000639612
-0.001081133,0.002080562,-0.002650755,-0.001100504,-0.00145221,-0.00063981
-0.001081035,0.002080648,-0.002650893,-0.001100265,-0.001452225,-0.000640047
-0.001080942,0.002080728,-0.002651019,-0.001100036,-0.001452241,-0.000640272
-0.001080829,0.002080824,-0.002651179,-0.001099772,-0.001452256,-0.000640543
-0.00108073,0.002080909,-0.002651316,-0.001099532,-0.001452271,-0.000640784
-0.001080642,0.002080985,-0.002651433,-0.001099312,-0.001452287,-0.000640995
-0.001080527,0.002081083,-0.002651598,-0.001099044,-0.001452301,-0.000641274
-0.001080445,0.002081154,-0.002651704,-0.001098835,-0.001452317,-0.000641469
-0.001080338,0.002081245,-0.002651854,-0.001098581,-0.001452332,-0.000641727
-0.001080231,0.002081336,-0.002652004,-0.001098327,-0.001452346,-0.000641987
-0.001080142,0.002081414,-0.002652124,-0.001098105,-0.001452362,-0.000642199
-0.001080042,0.002081497,-0.002652259,-0.001097866,-0.001452377,-0.000642439
-0.001079941,0.002081586,-0.002652402,-0.001097621,-0.001452392,-0.000642684
-0.001079839,0.002081671,-0.002652542,-0.001097377,-0.001452407,-0.00064293
-0.001079733,0.002081762,-0.002652689,-0.001097126,-0.001452422,-0.000643184
-0.001079657,0.002081828,-0.002652786,-0.001096926,-0.001452437,-0.000643366
-0.001079529,0.002081935,-0.002652972,-0.001096636,-0.001452451,-0.000643677
-0.001079442,0.00208201,-0.002653086,-0.001096418,-0.001452467,-0.000643883
-0.001079344,0.002082094,-0.00265322,-0.001096179,-0.001452481,-0.00064412
-0.001079253,0.002082171,-0.002653342,-0.001095956,-0.001452497,-0.000644336
-0.001079138,0.002082269,-0.002653506,-0.001095687,-0.00145251,-0.000644616
-0.001079035,0.002082355,-0.002653647,-0.001095441,-0.001452525,-0.000644863
-0.001078955,0.002082425,-0.002653748,-0.001095236,-0.001452541,-0.000645051
-0.001078837,0.002082525,-0.002653919,-0.001094963,-0.001452555,-0.000645339
-0.001078756,0.002082593,-0.002654022,-0.001094755,-0.001452569,-0.000645531
-0.001078639,0.002082693,-0.002654189,-0.001094484,-0.001452584,-0.000645814
-0.001078553,0.002082766,-0.002654301,-0.001094268,-0.001452598,-0.000646018
-0.001078437,0.002082862,-0.002654462,-0.001094,-0.001452613,-0.000646295
-0.001078352,0.002082937,-0.002654577,-0.001093785,-0.001452627,-0.000646501
-0.001078246,0.002083024,-0.00265472,-0.001093534,-0.001452642,-0.000646753
-0.001078141,0.002083113,-0.002654867,-0.001093285,-0.001452656,-0.000647006
-0.001078056,0.002083187,-0.002654978,-0.001093069,-0.001452671,-0.000647209
-0.001077943,0.002083281,-0.002655136,-0.001092806,-0.001452685,-0.00064748
-0.001077857,0.002083353,-0.002655247,-0.00109259,-0.0014527,-0.000647684
-0.00107773,0.00208346,-0.002655432,-0.001092302,-0.001452713,-0.000647992
-0.001077663,0.002083517,-0.002655509,-0.001092119,-0.001452728,-0.000648148
-0.001077546,0.002083615,-0.002655674,-0.00109185,-0.001452742,-0.000648429
-0.001077441,0.002083704,-0.002655821,-0.001091599,-0.001452756,-0.000648684
-0.001077351,0.002083779,-0.002655935,-0.001091379,-0.001452771,-0.000648892
-0.001077251,0.002083863,-0.002656073,-0.001091136,-0.001452785,-0.000649135
-0.001077139,0.002083957,-0.00265623,-0.001090874,-0.001452799,-0.000649404
-0.001077065,0.002084021,-0.002656321,-0.00109068,-0.001452813,-0.000649579
-0.001076935,0.002084128,-0.002656508,-0.001090387,-0.001452827,-0.00064989
-0.001076855,0.002084196,-0.002656609,-0.00109018,-0.001452841,-0.000650082
-0.001076745,0.002084288,-0.002656762,-0.001089922,-0.001452855,-0.000650346
-0.001076657,0.002084362,-0.002656876,-0.001089704,-0.001452869,-0.000650552
-0.001076549,0.002084452,-0.002657025,-0.001089449,-0.001452883,-0.00065081
-0.001076443,0.00208454,-0.00265717,-0.0010892,-0.001452897,-0.000651065
-0.001076351,0.002084617,-0.00265729,-0.001088972,-0.001452911,-0.000651282
-0.001076248,0.002084705,-0.002657434,-0.001088726,-0.001452924,-0.000651532
-0.001076147,0.002084787,-0.002657567,-0.001088485,-0.001452938,-0.000651769
-0.001076055,0.002084865,-0.00265769,-0.001088258,-0.001452953,-0.00065199
-0.001075935,0.002084963,-0.002657857,-0.001087983,-0.001452965,-0.000652276
-0.001075862,0.002085025,-0.002657945,-0.001087791,-0.00145298,-0.000652446
-0.001075747,0.002085122,-0.002658109,-0.001087523,-0.001452993,-0.000652725
-0.001075639,0.002085211,-0.002658255,-0.001087269,-0.001453007,-0.000652981
-0.001075557,0.002085278,-0.002658357,-0.001087061,-0.001453021,-0.000653173
-0.001075446,0.002085372,-0.002658513,-0.001086802,-0.001453035,-0.00065344
-0.001075343,0.002085456,-0.002658651,-0.001086555,-0.001453048,-0.000653685
-0.001075251,0.002085534,-0.002658773,-0.00108633,-0.001453061,-0.000653904
-0.001075141,0.002085624,-0.002658923,-0.001086072,-0.001453075,-0.000654165
-0.001075057,0.002085694,-0.002659029,-0.001085861,-0.001453089,-0.000654363
-0.001074942,0.002085789,-0.00265919,-0.001085594,-0.001453102,-0.000654639
-0.001074841,0.002085874,-0.002659327,-0.001085351,-0.001453115,-0.00065488
-0.001074757,0.002085942,-0.00265943,-0.001085142,-0.001453129,-0.000655075
-0.001074637,0.002086042,-0.0026596,-0.001084864,-0.001453142,-0.000655364
-0.001074549,0.002086115,-0.002659714,-0.001084645,-0.001453156,-0.000655573
-0.001074449,0.002086197,-0.002659847,-0.001084406,-0.001453169,-0.00065581
-0.001074335,0.002086291,-0.002660004,-0.001084143,-0.001453182,-0.00065608
-0.001074252,0.00208636,-0.002660108,-0.001083932,-0.001453195,-0.000656274
-0.001074142,0.002086449,-0.002660258,-0.001083675,-0.001453209,-0.000656537
-0.001074041,0.002086534,-0.002660395,-0.001083433,-0.001453222,-0.000656778
-0.001073948,0.00208661,-0.002660515,-0.001083205,-0.001453235,-0.000656996
-0.001073844,0.002086695,-0.002660654,-0.00108296,-0.001453248,-0.000657243
-0.001073738,0.002086783,-0.002660799,-0.001082708,-0.001453261,-0.000657496
-0.001073635,0.002086866,-0.002660934,-0.001082465,-0.001453275,-0.000657738
-0.001073546,0.002086942,-0.002661053,-0.001082243,-0.001453286,-0.000657951
-0.00107344,0.002087026,-0.002661192,-0.001081992,-0.001453301,-0.0006582
-0.001073347,0.002087105,-0.002661315,-0.001081766,-0.001453313,-0.000658419
-0.001073233,0.002087197,-0.002661471,-0.001081502,-0.001453326,-0.000658693
-0.001073144,0.00208727,-0.002661585,-0.001081281,-0.001453338,-0.0006589
-0.001073037,0.002087358,-0.002661729,-0.001081031,-0.001453352,-0.000659154
-0.001072935,0.002087441,-0.002661866,-0.001080785,-0.001453365,-0.000659397
-0.001072837,0.002087521,-0.002661994,-0.001080552,-0.001453378,-0.000659626
-0.001072739,0.002087601,-0.002662124,-0.001080313,-0.00145339,-0.00065986
-0.001072639,0.002087684,-0.002662257,-0.001080075,-0.001453403,-0.000660095
-0.00107253,0.002087771,-0.002662401,-0.00107982,-0.001453416,-0.000660352
-0.001072437,0.002087848,-0.002662525,-0.001079593,-0.001453428,-0.000660573
-0.00107233,0.002087934,-0.002662666,-0.001079341,-0.001453442,-0.000660824
-0.001072236,0.002088012,-0.002662789,-0.001079112,-0.001453453,-0.000661046
-0.00107213,0.002088098,-0.002662932,-0.001078861,-0.001453466,-0.000661299
-0.001072035,0.002088176,-0.002663056,-0.001078631,-0.001453479,-0.000661521
-0.001071926,0.002088263,-0.002663202,-0.001078376,-0.001453492,-0.000661779
-0.001071836,0.002088337,-0.002663317,-0.001078155,-0.001453504,-0.000661989
-0.001071733,0.002088421,-0.002663453,-0.00107791,-0.001453517,-0.000662234
