j1,j2,j3,j4,j5,j6
-0.000900911,0.002168776,-0.002811674,-0.000708182,-0.001437662,-0.000997043
-0.000900801,0.002168793,-0.002811721,-0.000707963,-0.00143763,-0.000997216
-0.000900685,0.002168815,-0.002811778,-0.000707732,-0.001437598,-0.000997405
-0.00090057,0.002168835,-0.002811831,-0.000707504,-0.001437567,-0.000997589
-0.000900442,0.002168864,-0.002811907,-0.000707252,-0.001437532,-0.000997808
-0.000900332,0.002168882,-0.002811954,-0.000707032,-0.001437502,-0.000997981
-0.000900217,0.002168902,-0.002812007,-0.000706805,-0.00143747,-0.000998165
-0.000900081,0.002168934,-0.002812091,-0.000706541,-0.001437435,-0.000998398
-0.000899985,0.002168944,-0.002812119,-0.000706343,-0.001437405,-0.000998542
-0.000899861,0.002168971,-0.002812188,-0.000706099,-0.001437373,-0.00099875
-0.000899736,0.002168996,-0.002812255,-0.000705854,-0.001437339,-0.000998955
-0.000899628,0.002169013,-0.0028123,-0.000705636,-0.001437309,-0.000999126
-0.000899502,0.002169038,-0.002812367,-0.000705391,-0.001437274,-0.000999334
-0.000899387,0.002169061,-0.002812424,-0.000705162,-0.001437243,-0.000999522
-0.000899266,0.002169084,-0.002812486,-0.000704923,-0.00143721,-0.00099972
-0.000899152,0.002169102,-0.002812536,-0.000704697,-0.001437179,-0.000999901
-0.000899033,0.002169127,-0.002812599,-0.000704461,-0.001437145,-0.001000098
-0.000898915,0.002169149,-0.002812657,-0.000704227,-0.001437113,-0.00100029
-0.000898801,0.002169167,-0.002812708,-0.000704001,-0.001437081,-0.001000472
-0.000898683,0.002169189,-0.002812765,-0.000703769,-0.001437049,-0.001000661
-0.000898548,0.002169221,-0.002812849,-0.000703504,-0.001437014,-0.001000897
-0.000898456,0.002169227,-0.002812869,-0.000703318,-0.001436984,-0.001001025
-0.000898317,0.002169261,-0.002812957,-0.000703048,-0.001436949,-0.001001265
-0.000898204,0.00216928,-0.002813008,-0.000702823,-0.001436917,-0.001001446
-0.000898099,0.002169294,-0.002813046,-0.000702612,-0.001436887,-0.001001606
-0.000897967,0.002169324,-0.002813125,-0.000702355,-0.001436852,-0.001001832
-0.000897847,0.002169346,-0.002813185,-0.000702118,-0.001436818,-0.001002028
-0.000897739,0.002169363,-0.002813229,-0.000701902,-0.001436788,-0.001002196
-0.000897622,0.002169382,-0.002813284,-0.00070167,-0.001436755,-0.001002386
-0.000897502,0.002169408,-0.002813348,-0.000701434,-0.001436721,-0.001002583
-0.00089738,0.002169429,-0.002813406,-0.000701194,-0.001436689,-0.001002779
-0.000897257,0.002169455,-0.002813476,-0.000700951,-0.001436654,-0.001002987
-0.00089714,0.002169474,-0.002813526,-0.000700722,-0.001436623,-0.001003171
-0.00089704,0.002169486,-0.002813562,-0.000700518,-0.001436591,-0.001003324
-0.000896905,0.002169517,-0.002813641,-0.000700256,-0.001436556,-0.001003554
-0.000896788,0.002169537,-0.002813698,-0.000700025,-0.001436523,-0.001003742
-0.000896679,0.002169553,-0.00281374,-0.000699808,-0.001436492,-0.00100391
-0.000896556,0.002169577,-0.002813806,-0.000699567,-0.001436458,-0.001004114
-0.000896429,0.002169604,-0.002813876,-0.000699318,-0.001436424,-0.001004326
-0.000896316,0.002169622,-0.002813926,-0.000699093,-0.001436392,-0.001004505
-0.000896215,0.002169633,-0.002813956,-0.000698891,-0.001436361,-0.001004654
-0.000896071,0.002169669,-0.002814053,-0.000698611,-0.001436323,-0.00100491
-0.000895973,0.002169679,-0.002814081,-0.000698414,-0.001436294,-0.001005051
-0.00089584,0.002169707,-0.002814158,-0.000698155,-0.001436258,-0.001005277
-0.000895728,0.002169725,-0.002814207,-0.000697933,-0.001436226,-0.001005454
-0.000895612,0.002169745,-0.00281426,-0.000697704,-0.001436193,-0.001005639
-0.00089549,0.002169767,-0.002814321,-0.000697463,-0.001436159,-0.001005839
-0.000895375,0.002169788,-0.002814377,-0.000697236,-0.001436126,-0.001006024
-0.000895262,0.002169803,-0.002814422,-0.000697012,-0.001436094,-0.001006201
-0.000895133,0.002169833,-0.002814497,-0.000696761,-0.001436059,-0.001006417
-0.00089502,0.002169849,-0.002814544,-0.000696537,-0.001436026,-0.001006596
-0.000894901,0.002169871,-0.002814604,-0.000696301,-0.001435992,-0.001006789
-0.000894786,0.002169889,-0.002814655,-0.000696076,-0.001435959,-0.001006971
-0.000894666,0.00216991,-0.002814713,-0.000695839,-0.001435926,-0.001007167
-0.000894541,0.002169936,-0.002814781,-0.000695593,-0.001435891,-0.001007373
-0.000894436,0.002169949,-0.002814818,-0.000695383,-0.001435859,-0.001007535
-0.000894306,0.002169976,-0.002814891,-0.00069513,-0.001435825,-0.00100775
-0.000894199,0.002169989,-0.002814931,-0.000694917,-0.001435792,-0.001007917
-0.000894062,0.002170022,-0.002815016,-0.000694652,-0.001435756,-0.00100815
-0.000893971,0.002170024,-0.002815029,-0.000694466,-0.001435727,-0.001008276
-0.000893825,0.002170063,-0.002815129,-0.000694184,-0.001435688,-0.001008533
-0.000893733,0.002170067,-0.002815145,-0.000693998,-0.001435659,-0.001008661
-0.000893596,0.002170098,-0.002815228,-0.000693732,-0.001435623,-0.001008893
-0.000893482,0.002170115,-0.002815279,-0.000693507,-0.001435589,-0.001009076
-0.000893373,0.002170131,-0.002815321,-0.000693291,-0.001435557,-0.001009244
-0.00089324,0.002170159,-0.002815397,-0.000693032,-0.001435521,-0.001009468
-0.000893124,0.002170179,-0.002815451,-0.000692804,-0.001435488,-0.001009653
-0.000893018,0.002170191,-0.002815488,-0.000692592,-0.001435455,-0.001009814
-0.000892896,0.002170213,-0.002815549,-0.000692353,-0.001435422,-0.001010012
-0.000892764,0.002170241,-0.002815625,-0.000692096,-0.001435385,-0.001010235
-0.000892661,0.002170251,-0.002815657,-0.000691891,-0.001435354,-0.001010388
-0.000892537,0.002170276,-0.002815724,-0.000691648,-0.001435319,-0.001010592
-0.000892422,0.002170292,-0.002815771,-0.000691422,-0.001435286,-0.001010773
-0.000892296,0.002170318,-0.00281584,-0.000691175,-0.00143525,-0.001010982
-0.000892182,0.002170336,-0.002815891,-0.000690949,-0.001435217,-0.001011164
-0.000892073,0.002170348,-0.002815929,-0.000690733,-0.001435185,-0.001011329
-0.000891938,0.00217038,-0.002816011,-0.000690471,-0.001435148,-0.00101156
-0.00089183,0.002170392,-0.002816051,-0.000690257,-0.001435115,-0.001011724
-0.000891717,0.002170409,-0.002816099,-0.000690032,-0.001435082,-0.001011903
-0.000891584,0.002170438,-0.002816175,-0.000689776,-0.001435046,-0.001012125
-0.000891476,0.002170449,-0.002816213,-0.000689563,-0.001435013,-0.001012289
-0.000891352,0.002170474,-0.002816279,-0.000689318,-0.001434977,-0.001012494
-0.000891239,0.002170489,-0.002816325,-0.000689096,-0.001434945,-0.001012669
-0.000891112,0.002170514,-0.002816393,-0.000688848,-0.001434909,-0.001012881
-0.000891008,0.002170526,-0.002816427,-0.000688641,-0.001434877,-0.001013036
-0.000890877,0.002170552,-0.0028165,-0.000688386,-0.001434841,-0.001013255
-0.000890768,0.002170567,-0.002816543,-0.00068817,-0.001434808,-0.001013423
-0.000890642,0.002170589,-0.002816607,-0.000687924,-0.001434772,-0.00101363
-0.000890514,0.002170614,-0.002816675,-0.000687677,-0.001434737,-0.00101384
-0.000890433,0.002170613,-0.002816679,-0.000687507,-0.001434707,-0.001013945
-0.000890275,0.002170654,-0.002816789,-0.000687207,-0.001434667,-0.001014225
-0.000890168,0.002170667,-0.002816826,-0.000686994,-0.001434635,-0.001014387
-0.000890059,0.002170681,-0.002816868,-0.000686778,-0.001434601,-0.001014556
-0.000889934,0.002170704,-0.002816933,-0.000686534,-0.001434566,-0.00101476
-0.000889817,0.002170721,-0.002816984,-0.000686306,-0.001434531,-0.001014945
-0.000889696,0.002170743,-0.002817043,-0.000686066,-0.001434497,-0.001015141
-0.000889587,0.002170755,-0.002817082,-0.000685853,-0.001434463,-0.001015307
-0.000889452,0.002170785,-0.002817163,-0.000685589,-0.001434426,-0.001015537
-0.000889348,0.002170795,-0.002817195,-0.000685383,-0.001434394,-0.00101569
-0.000889224,0.002170817,-0.002817258,-0.000685141,-0.001434358,-0.001015892
-0.000889108,0.002170835,-0.002817309,-0.000684913,-0.001434324,-0.001016078
-0.000888982,0.002170857,-0.002817373,-0.000684667,-0.001434288,-0.001016282
-0.000888876,0.002170871,-0.002817411,-0.000684458,-0.001434255,-0.001016442
-0.000888747,0.002170892,-0.002817477,-0.000684207,-0.001434218,-0.001016654
-0.000888633,0.002170911,-0.002817527,-0.000683982,-0.001434186,-0.001016834
-0.000888512,0.00217093,-0.002817585,-0.000683745,-0.001434149,-0.001017029
-0.000888399,0.002170945,-0.002817627,-0.000683524,-0.001434116,-0.001017202
-0.000888273,0.002170969,-0.002817696,-0.000683278,-0.00143408,-0.001017411
-0.00088817,0.002170978,-0.002817728,-0.000683071,-0.001434046,-0.001017564
-0.000888031,0.002171009,-0.002817809,-0.000682806,-0.00143401,-0.001017798
-0.00088792,0.002171023,-0.002817853,-0.000682585,-0.001433976,-0.001017972
-0.000887813,0.002171035,-0.00281789,-0.000682374,-0.001433941,-0.00101813
-0.000887677,0.002171062,-0.002817967,-0.000682112,-0.001433904,-0.001018361
-0.000887566,0.002171078,-0.002818012,-0.000681892,-0.001433871,-0.001018531
-0.000887446,0.002171096,-0.002818067,-0.000681658,-0.001433835,-0.001018724
-0.000887337,0.002171109,-0.002818106,-0.000681443,-0.001433801,-0.001018888
-0.000887208,0.002171134,-0.002818177,-0.000681192,-0.001433764,-0.001019104
-0.000887091,0.00217115,-0.002818225,-0.000680963,-0.00143373,-0.001019286
-0.000886977,0.002171166,-0.002818273,-0.000680739,-0.001433695,-0.001019465
-0.000886851,0.002171188,-0.002818336,-0.000680494,-0.001433659,-0.001019669
-0.000886742,0.002171201,-0.002818376,-0.000680279,-0.001433626,-0.001019834
-0.000886607,0.002171229,-0.002818454,-0.000680017,-0.001433587,-0.001020064
-0.000886512,0.002171234,-0.002818475,-0.000679826,-0.001433555,-0.001020197
-0.000886379,0.002171259,-0.002818546,-0.00067957,-0.001433519,-0.001020416
-0.000886261,0.002171277,-0.002818599,-0.000679339,-0.001433483,-0.001020603
-0.000886145,0.002171294,-0.00281865,-0.000679112,-0.001433447,-0.001020787
-0.000886024,0.002171312,-0.002818702,-0.000678876,-0.001433413,-0.001020977
-0.000885906,0.002171332,-0.00281876,-0.000678644,-0.001433376,-0.001021169
-0.000885795,0.002171344,-0.002818798,-0.000678427,-0.001433342,-0.001021335
-0.00088567,0.002171365,-0.002818861,-0.000678183,-0.001433307,-0.001021539
-0.00088555,0.002171384,-0.002818916,-0.000677948,-0.00143327,-0.00102173
-0.000885428,0.002171404,-0.002818973,-0.000677711,-0.001433234,-0.001021926
-0.000885316,0.002171417,-0.002819017,-0.000677492,-0.0014332,-0.001022099
-0.000885207,0.002171429,-0.002819055,-0.000677276,-0.001433165,-0.001022262
-0.000885059,0.002171465,-0.002819152,-0.000676992,-0.001433126,-0.001022521
-0.000884975,0.002171461,-0.002819152,-0.000676822,-0.001433095,-0.001022626
-0.000884828,0.002171495,-0.002819246,-0.000676541,-0.001433056,-0.001022878
-0.000884733,0.0021715,-0.002819266,-0.00067635,-0.001433023,-0.001023013
-0.000884588,0.002171531,-0.002819353,-0.000676073,-0.001432984,-0.001023259
-0.000884497,0.002171534,-0.002819367,-0.000675889,-0.001432953,-0.001023383
-0.000884363,0.002171561,-0.002819445,-0.00067563,-0.001432913,-0.00102361
-0.000884244,0.002171575,-0.002819492,-0.000675398,-0.001432879,-0.001023793
-0.000884134,0.002171591,-0.002819537,-0.000675181,-0.001432843,-0.001023965
-0.000884001,0.002171613,-0.002819606,-0.000674926,-0.001432806,-0.001024182
-0.000883901,0.002171622,-0.002819633,-0.000674727,-0.001432772,-0.001024326
-0.000883763,0.00217165,-0.002819712,-0.00067446,-0.001432735,-0.001024559
-0.000883661,0.002171658,-0.002819742,-0.000674258,-0.0014327,-0.001024708
-0.00088353,0.002171681,-0.00281981,-0.000674007,-0.001432664,-0.001024922
-0.000883416,0.002171695,-0.002819855,-0.000673783,-0.001432627,-0.001025099
-0.000883297,0.002171712,-0.002819906,-0.00067355,-0.001432593,-0.001025285
-0.000883187,0.002171725,-0.002819948,-0.000673334,-0.001432556,-0.001025455
-0.000883056,0.002171749,-0.002820016,-0.000673082,-0.00143252,-0.001025668
-0.000882942,0.002171763,-0.002820061,-0.000672857,-0.001432484,-0.001025846
-0.000882818,0.002171783,-0.002820121,-0.000672618,-0.001432446,-0.001026044
-0.000882707,0.002171795,-0.002820161,-0.000672399,-0.001432412,-0.001026213
-0.000882586,0.002171814,-0.002820217,-0.000672163,-0.001432376,-0.001026406
-0.000882469,0.00217183,-0.002820266,-0.000671934,-0.001432339,-0.00102659
-0.000882355,0.002171843,-0.00282031,-0.000671711,-0.001432304,-0.001026764
-0.000882222,0.002171869,-0.002820383,-0.000671456,-0.001432266,-0.001026985
-0.000882111,0.002171881,-0.002820423,-0.000671237,-0.001432231,-0.001027154
-0.000881992,0.002171897,-0.002820475,-0.000671006,-0.001432193,-0.001027341
-0.00088188,0.002171909,-0.002820514,-0.000670786,-0.00143216,-0.001027511
-0.00088175,0.002171934,-0.002820585,-0.000670535,-0.00143212,-0.001027725
-0.000881637,0.002171947,-0.002820626,-0.000670315,-0.001432086,-0.001027896
-0.00088152,0.002171961,-0.002820675,-0.000670085,-0.001432049,-0.001028081
-0.000881397,0.00217198,-0.002820732,-0.000669847,-0.001432012,-0.001028276
-0.000881281,0.002171996,-0.002820781,-0.000669621,-0.001431976,-0.001028457
-0.00088116,0.002172012,-0.002820832,-0.000669387,-0.001431939,-0.001028645
-0.000881043,0.002172028,-0.002820882,-0.000669158,-0.001431904,-0.00102883
-0.000880924,0.002172044,-0.002820932,-0.000668927,-0.001431866,-0.001029015
-0.000880803,0.002172062,-0.002820988,-0.000668691,-0.00143183,-0.001029208
-0.000880685,0.002172078,-0.002821038,-0.000668461,-0.001431793,-0.001029393
-0.00088057,0.002172091,-0.002821081,-0.000668238,-0.001431758,-0.001029568
-0.000880455,0.002172107,-0.002821128,-0.000668011,-0.001431721,-0.001029749
-0.00088032,0.002172132,-0.002821202,-0.000667753,-0.001431682,-0.00102997
-0.000880219,0.002172136,-0.002821224,-0.000667553,-0.00143165,-0.001030114
-0.000880081,0.002172166,-0.002821308,-0.000667288,-0.001431607,-0.001030349
-0.000879982,0.002172168,-0.002821325,-0.000667092,-0.001431576,-0.001030483
-0.000879858,0.002172187,-0.002821384,-0.000666852,-0.001431537,-0.001030684
-0.000879731,0.002172209,-0.002821448,-0.000666606,-0.0014315,-0.001030889
-0.000879612,0.002172224,-0.002821497,-0.000666375,-0.001431463,-0.001031075
-0.000879502,0.002172235,-0.002821535,-0.00066616,-0.001431427,-0.001031239
-0.000879378,0.002172254,-0.002821593,-0.00066592,-0.00143139,-0.001031438
-0.000879264,0.002172267,-0.002821637,-0.000665697,-0.001431353,-0.001031614
-0.000879147,0.002172281,-0.002821682,-0.000665471,-0.001431318,-0.001031793
-0.00087901,0.002172308,-0.00282176,-0.000665206,-0.001431278,-0.001032022
-0.000878911,0.002172312,-0.002821783,-0.000665011,-0.001431242,-0.001032163
-0.000878782,0.002172333,-0.002821845,-0.000664761,-0.001431206,-0.001032371
-0.000878677,0.002172341,-0.002821877,-0.000664555,-0.001431169,-0.001032524
-0.000878537,0.002172369,-0.002821956,-0.000664289,-0.00143113,-0.001032757
-0.00087843,0.002172378,-0.002821991,-0.000664077,-0.001431094,-0.001032918
-0.000878307,0.002172394,-0.002822043,-0.00066384,-0.001431057,-0.001033109
-0.000878195,0.002172407,-0.002822086,-0.00066362,-0.001431021,-0.001033281
-0.000878077,0.002172423,-0.002822136,-0.00066339,-0.001430983,-0.001033466
-0.000877946,0.002172443,-0.0028222,-0.00066314,-0.001430945,-0.001033677
-0.000877835,0.002172454,-0.002822239,-0.000662923,-0.001430909,-0.001033844
-0.000877715,0.002172471,-0.002822292,-0.000662689,-0.001430871,-0.001034035
-0.000877603,0.002172482,-0.00282233,-0.000662471,-0.001430835,-0.001034201
-0.00087747,0.002172505,-0.0028224,-0.000662216,-0.001430796,-0.00103442
-0.000877365,0.002172512,-0.002822429,-0.000662007,-0.001430761,-0.001034573
-0.000877238,0.002172533,-0.002822493,-0.000661765,-0.001430722,-0.001034777
-0.000877123,0.002172544,-0.002822534,-0.00066154,-0.001430686,-0.001034953
-0.00087699,0.002172569,-0.002822606,-0.000661285,-0.001430646,-0.001035172
-0.000876897,0.002172568,-0.002822615,-0.000661098,-0.001430613,-0.001035295
-0.000876757,0.002172595,-0.002822696,-0.000660833,-0.001430572,-0.00103553
-0.000876654,0.002172602,-0.002822724,-0.000660629,-0.001430536,-0.001035679
-0.000876514,0.002172628,-0.0028228,-0.000660362,-0.001430496,-0.001035909
-0.000876419,0.00217263,-0.002822818,-0.000660173,-0.001430462,-0.001036041
-0.000876282,0.002172654,-0.002822891,-0.000659912,-0.001430422,-0.001036267
-0.000876172,0.002172664,-0.002822927,-0.000659697,-0.001430386,-0.00103643
-0.000876045,0.002172683,-0.002822987,-0.000659452,-0.001430347,-0.001036634
-0.000875937,0.002172693,-0.002823023,-0.000659241,-0.001430311,-0.001036794
-0.000875809,0.002172711,-0.002823081,-0.000658994,-0.001430272,-0.001036997
-0.0008757,0.002172723,-0.002823121,-0.00065878,-0.001430236,-0.001037164
-0.000875569,0.002172741,-0.002823181,-0.00065853,-0.001430197,-0.001037371
-0.000875457,0.002172754,-0.002823225,-0.00065831,-0.00143016,-0.001037544
-0.000875336,0.002172768,-0.002823273,-0.000658077,-0.001430122,-0.00103773
-0.000875222,0.002172781,-0.002823317,-0.000657855,-0.001430085,-0.001037905
-0.000875099,0.002172797,-0.002823369,-0.000657619,-0.001430047,-0.001038098
-0.000874977,0.002172815,-0.002823425,-0.000657382,-0.001430008,-0.001038291
-0.000874862,0.002172825,-0.002823464,-0.000657159,-0.001429972,-0.001038462
-0.000874745,0.002172839,-0.002823511,-0.000656931,-0.001429934,-0.001038645
-0.000874614,0.002172861,-0.002823578,-0.000656681,-0.001429893,-0.001038856
-0.000874516,0.002172862,-0.002823595,-0.000656488,-0.00142986,-0.001038991
-0.00087438,0.002172886,-0.002823667,-0.000656228,-0.001429819,-0.001039214
-0.000874262,0.002172901,-0.002823717,-0.000655998,-0.00142978,-0.001039399
-0.000874149,0.00217291,-0.002823754,-0.000655779,-0.001429744,-0.001039567
-0.000874028,0.002172926,-0.002823806,-0.000655545,-0.001429705,-0.001039755
-0.00087391,0.002172939,-0.002823851,-0.000655318,-0.001429668,-0.001039936
-0.000873786,0.002172956,-0.002823907,-0.000655078,-0.001429629,-0.001040132
-0.000873672,0.002172968,-0.002823949,-0.000654856,-0.001429592,-0.001040307
-0.000873556,0.002172979,-0.002823991,-0.000654633,-0.001429554,-0.00104048
-0.000873429,0.002172998,-0.002824051,-0.000654388,-0.001429515,-0.001040685
-0.000873314,0.002173011,-0.002824095,-0.000654163,-0.001429477,-0.001040862
-0.000873193,0.002173024,-0.002824143,-0.000653932,-0.001429438,-0.001041046
-0.000873073,0.00217304,-0.002824194,-0.000653699,-0.001429401,-0.001041235
-0.000872963,0.002173048,-0.002824227,-0.000653484,-0.001429364,-0.001041395
-0.000872836,0.002173066,-0.002824287,-0.000653242,-0.001429323,-0.001041599
-0.000872718,0.00217308,-0.002824334,-0.000653012,-0.001429286,-0.00104178
-0.000872597,0.002173094,-0.002824384,-0.000652779,-0.001429246,-0.001041969
-0.000872489,0.002173101,-0.002824414,-0.000652569,-0.001429211,-0.001042123
-0.000872351,0.002173127,-0.002824491,-0.000652305,-0.001429169,-0.001042354
-0.000872248,0.00217313,-0.002824514,-0.000652103,-0.001429133,-0.0010425
-0.000872117,0.00217315,-0.002824578,-0.000651854,-0.001429093,-0.001042709
-0.00087201,0.002173158,-0.002824609,-0.000651644,-0.001429057,-0.001042864
-0.000871874,0.00217318,-0.002824678,-0.000651385,-0.001429016,-0.001043088
-0.000871774,0.002173184,-0.002824702,-0.000651187,-0.001428979,-0.001043228
-0.000871646,0.002173201,-0.002824759,-0.000650944,-0.001428941,-0.00104343
-0.000871526,0.002173215,-0.002824809,-0.000650711,-0.001428901,-0.001043617
-0.000871404,0.00217323,-0.002824859,-0.000650477,-0.001428863,-0.001043806
-0.000871291,0.00217324,-0.002824899,-0.000650257,-0.001428825,-0.001043975
-0.000871175,0.002173251,-0.00282494,-0.000650033,-0.001428786,-0.00104415
-0.000871043,0.002173273,-0.002825007,-0.00064978,-0.001428745,-0.001044366
-0.000870931,0.002173281,-0.002825043,-0.000649563,-0.001428708,-0.00104453
-0.000870815,0.002173292,-0.002825083,-0.000649339,-0.001428671,-0.001044705
-0.0008707,0.002173304,-0.002825127,-0.000649116,-0.001428632,-0.00104488
-0.00087056,0.002173329,-0.002825202,-0.00064885,-0.00142859,-0.001045111
-0.000870461,0.002173331,-0.002825222,-0.000648655,-0.001428554,-0.001045249
-0.000870343,0.002173342,-0.002825265,-0.000648429,-0.001428517,-0.001045428
-0.000870205,0.002173366,-0.002825339,-0.000648163,-0.001428474,-0.001045655
-0.0008701,0.002173372,-0.002825367,-0.00064796,-0.001428437,-0.001045806
-0.000869986,0.002173381,-0.002825406,-0.000647739,-0.001428399,-0.001045977
-0.00086985,0.002173403,-0.002825473,-0.000647481,-0.001428359,-0.001046194
-0.000869745,0.002173409,-0.002825503,-0.000647275,-0.00142832,-0.001046349
-0.000869621,0.002173423,-0.002825553,-0.000647037,-0.001428282,-0.001046538
-0.000869495,0.002173441,-0.002825613,-0.000646796,-0.001428242,-0.00104674
-0.000869388,0.002173446,-0.00282564,-0.000646586,-0.001428204,-0.001046895
-0.000869262,0.002173463,-0.002825696,-0.000646346,-0.001428165,-0.001047091
-0.000869145,0.002173474,-0.002825739,-0.000646121,-0.001428124,-0.00104727
-0.000869023,0.002173489,-0.00282579,-0.000645885,-0.001428087,-0.001047458
-0.000868894,0.002173506,-0.002825851,-0.00064564,-0.001428045,-0.001047665
-0.000868805,0.002173501,-0.002825851,-0.000645462,-0.001428011,-0.001047774
-0.000868659,0.00217353,-0.002825937,-0.000645186,-0.001427968,-0.001048022
-0.000868544,0.002173539,-0.002825977,-0.000644963,-0.00142793,-0.001048193
-0.000868433,0.002173547,-0.002826012,-0.000644749,-0.00142789,-0.001048357
-0.000868312,0.002173561,-0.00282606,-0.000644515,-0.001427852,-0.001048543
-0.000868185,0.002173576,-0.002826115,-0.000644274,-0.001427812,-0.001048741
-0.000868071,0.002173587,-0.002826154,-0.000644054,-0.001427773,-0.001048912
-0.000867946,0.002173603,-0.002826211,-0.000643812,-0.001427732,-0.001049111
-0.000867847,0.002173603,-0.002826225,-0.000643619,-0.001427697,-0.001049243
-0.000867698,0.002173632,-0.002826315,-0.000643338,-0.001427652,-0.001049496
-0.000867599,0.002173633,-0.00282633,-0.000643144,-0.001427617,-0.001049629
-0.00086748,0.002173645,-0.002826378,-0.000642913,-0.001427575,-0.001049814
-0.000867352,0.002173662,-0.002826433,-0.000642671,-0.001427537,-0.001050013
-0.000867225,0.002173678,-0.00282649,-0.000642428,-0.001427495,-0.001050213
-0.000867128,0.002173678,-0.002826505,-0.000642236,-0.001427459,-0.001050346
-0.000866996,0.002173697,-0.002826567,-0.000641985,-0.001427418,-0.001050554
-0.00086688,0.002173707,-0.002826609,-0.000641762,-0.001427378,-0.00105073
-0.000866753,0.002173724,-0.002826666,-0.00064152,-0.001427339,-0.001050929
-0.000866634,0.002173735,-0.002826709,-0.000641291,-0.001427298,-0.00105111
-0.00086654,0.002173733,-0.00282672,-0.000641104,-0.001427262,-0.001051235
-0.000866388,0.002173763,-0.002826811,-0.000640818,-0.001427219,-0.001051491
-0.000866283,0.002173766,-0.002826836,-0.000640616,-0.00142718,-0.00105164
-0.000866162,0.00217378,-0.002826884,-0.000640382,-0.001427141,-0.001051825
-0.000866043,0.00217379,-0.002826926,-0.000640155,-0.001427101,-0.001052005
-0.000865918,0.002173806,-0.002826982,-0.000639914,-0.001427061,-0.001052202
-0.00086581,0.002173811,-0.002827011,-0.000639704,-0.001427021,-0.001052358
-0.000865689,0.002173823,-0.002827055,-0.000639474,-0.001426983,-0.001052539
-0.00086556,0.002173841,-0.002827116,-0.000639228,-0.001426941,-0.001052745
-0.000865445,0.002173849,-0.002827153,-0.000639006,-0.001426901,-0.001052915
-0.000865326,0.002173861,-0.002827198,-0.000638777,-0.001426863,-0.001053097
-0.000865216,0.002173868,-0.002827232,-0.000638565,-0.001426823,-0.001053257
-0.000865081,0.002173887,-0.002827297,-0.000638308,-0.001426781,-0.001053475
-0.000864971,0.002173893,-0.002827326,-0.000638095,-0.001426743,-0.001053633
-0.000864842,0.002173911,-0.002827388,-0.00063785,-0.001426702,-0.001053837
-0.000864741,0.002173911,-0.002827407,-0.000637651,-0.001426663,-0.001053978
-0.000864608,0.002173931,-0.00282747,-0.0006374,-0.001426621,-0.001054189
-0.000864491,0.00217394,-0.00282751,-0.000637175,-0.001426583,-0.001054366
-0.000864375,0.00217395,-0.00282755,-0.000636951,-0.001426543,-0.001054538
-0.000864251,0.002173963,-0.002827602,-0.000636714,-0.001426502,-0.001054732
-0.000864133,0.002173974,-0.002827644,-0.000636488,-0.001426462,-0.001054907
-0.000864015,0.002173984,-0.002827686,-0.000636261,-0.001426422,-0.001055086
-0.000863891,0.002173998,-0.002827737,-0.000636024,-0.001426381,-0.001055279
-0.000863778,0.002174005,-0.002827772,-0.000635807,-0.001426342,-0.001055442
-0.000863654,0.002174018,-0.002827821,-0.00063557,-0.001426301,-0.001055635
-0.000863538,0.002174028,-0.002827862,-0.000635347,-0.001426261,-0.001055807
-0.000863421,0.002174037,-0.002827903,-0.000635122,-0.001426221,-0.001055984
-0.000863294,0.002174052,-0.002827957,-0.00063488,-0.00142618,-0.001056182
-0.000863175,0.002174064,-0.002828001,-0.000634652,-0.00142614,-0.001056362
-0.000863065,0.002174068,-0.00282803,-0.00063444,-0.001426101,-0.001056519
-0.000862933,0.002174086,-0.002828093,-0.000634188,-0.001426058,-0.001056731
-0.000862822,0.002174092,-0.002828125,-0.000633976,-0.001426019,-0.00105689
-0.000862712,0.002174098,-0.002828156,-0.000633761,-0.001425981,-0.001057051
-0.000862568,0.002174122,-0.002828234,-0.000633493,-0.001425936,-0.001057288
-0.000862466,0.002174123,-0.002828253,-0.000633291,-0.001425898,-0.001057427
-0.000862347,0.002174133,-0.002828295,-0.000633066,-0.001425858,-0.001057606
-0.000862218,0.002174149,-0.002828351,-0.000632821,-0.001425816,-0.001057808
-0.000862101,0.002174158,-0.002828392,-0.000632595,-0.001425775,-0.001057982
-0.000861981,0.002174169,-0.002828437,-0.000632366,-0.001425735,-0.001058166
-0.000861871,0.002174175,-0.002828468,-0.000632152,-0.001425696,-0.001058325
-0.000861741,0.00217419,-0.002828524,-0.000631908,-0.001425653,-0.001058527
-0.000861627,0.002174198,-0.00282856,-0.000631688,-0.001425614,-0.001058696
-0.000861507,0.002174209,-0.002828606,-0.000631458,-0.001425573,-0.001058877
-0.000861385,0.00217422,-0.002828652,-0.000631225,-0.001425531,-0.001059064
-0.000861271,0.002174227,-0.002828685,-0.000631007,-0.001425492,-0.001059229
-0.000861153,0.002174238,-0.002828729,-0.00063078,-0.001425451,-0.001059407
-0.000861011,0.002174259,-0.002828802,-0.000630514,-0.001425407,-0.001059638
-0.000860918,0.002174254,-0.002828807,-0.000630331,-0.001425371,-0.001059756
-0.000860786,0.002174273,-0.002828872,-0.000630079,-0.001425326,-0.001059969
-0.00086067,0.00217428,-0.002828906,-0.000629858,-0.001425288,-0.001060137
-0.000860553,0.002174289,-0.002828948,-0.000629633,-0.001425246,-0.001060315
