j1,j2,j3,j4,j5,j6
-0.023005547,-0.011210566,0.029621406,-0.038934267,-0.004063453,0.050883739
-0.023006331,-0.011208416,0.029618592,-0.038934765,-0.004064836,0.050882597
-0.023007115,-0.011206265,0.029615778,-0.038935263,-0.004066218,0.050881454
-0.023007898,-0.011204115,0.029612963,-0.038935761,-0.004067601,0.050880311
-0.023008682,-0.011201965,0.029610149,-0.038936259,-0.004068983,0.050879168
-0.023009465,-0.011199815,0.029607335,-0.038936756,-0.004070366,0.050878025
-0.023010249,-0.011197665,0.029604521,-0.038937254,-0.004071749,0.050876882
-0.023011032,-0.011195515,0.029601706,-0.038937751,-0.004073131,0.050875738
-0.023011815,-0.011193365,0.029598892,-0.038938248,-0.004074513,0.050874594
-0.023012599,-0.011191215,0.029596077,-0.038938744,-0.004075896,0.050873451
-0.023013382,-0.011189065,0.029593263,-0.038939241,-0.004077278,0.050872306
-0.023014164,-0.011186914,0.029590448,-0.038939737,-0.00407866,0.050871162
-0.023014947,-0.011184764,0.029587633,-0.038940233,-0.004080043,0.050870018
-0.02301573,-0.011182614,0.029584819,-0.038940729,-0.004081425,0.050868873
-0.023016512,-0.011180464,0.029582004,-0.038941224,-0.004082807,0.050867729
-0.023017295,-0.011178314,0.029579189,-0.03894172,-0.004084189,0.050866584
-0.023018077,-0.011176163,0.029576374,-0.038942215,-0.004085571,0.050865439
-0.023018859,-0.011174013,0.029573559,-0.03894271,-0.004086953,0.050864293
-0.023019642,-0.011171863,0.029570745,-0.038943205,-0.004088336,0.050863148
-0.023020424,-0.011169712,0.02956793,-0.038943699,-0.004089718,0.050862002
-0.023021205,-0.011167562,0.029565114,-0.038944193,-0.004091099,0.050860856
-0.023021987,-0.011165412,0.029562299,-0.038944688,-0.004092481,0.050859711
-0.023022769,-0.011163261,0.029559484,-0.038945181,-0.004093863,0.050858564
-0.02302355,-0.011161111,0.029556669,-0.038945675,-0.004095245,0.050857418
-0.023024332,-0.011158961,0.029553854,-0.038946169,-0.004096627,0.050856272
-0.023025113,-0.01115681,0.029551038,-0.038946662,-0.004098009,0.050855125
-0.023025895,-0.01115466,0.029548223,-0.038947155,-0.004099391,0.050853978
-0.023026676,-0.011152509,0.029545408,-0.038947648,-0.004100772,0.050852831
-0.023027457,-0.011150359,0.029542592,-0.038948141,-0.004102154,0.050851684
-0.023028238,-0.011148208,0.029539777,-0.038948633,-0.004103536,0.050850537
-0.023029018,-0.011146058,0.029536961,-0.038949125,-0.004104917,0.05084939
-0.023029799,-0.011143907,0.029534145,-0.038949617,-0.004106299,0.050848242
-0.02303058,-0.011141757,0.02953133,-0.038950109,-0.00410768,0.050847094
-0.02303136,-0.011139606,0.029528514,-0.038950601,-0.004109062,0.050845946
-0.023032141,-0.011137456,0.029525698,-0.038951092,-0.004110443,0.050844798
-0.023032921,-0.011135305,0.029522882,-0.038951583,-0.004111825,0.05084365
-0.023033701,-0.011133155,0.029520067,-0.038952074,-0.004113206,0.050842501
-0.023034481,-0.011131004,0.029517251,-0.038952565,-0.004114587,0.050841353
-0.023035261,-0.011128853,0.029514435,-0.038953056,-0.004115969,0.050840204
-0.023036041,-0.011126703,0.029511619,-0.038953546,-0.00411735,0.050839055
-0.02303682,-0.011124552,0.029508803,-0.038954036,-0.004118731,0.050837906
-0.0230376,-0.011122401,0.029505986,-0.038954526,-0.004120112,0.050836756
-0.023038379,-0.011120251,0.02950317,-0.038955016,-0.004121493,0.050835607
-0.023039159,-0.0111181,0.029500354,-0.038955506,-0.004122875,0.050834457
-0.023039938,-0.011115949,0.029497538,-0.038955995,-0.004124256,0.050833307
-0.023040717,-0.011113799,0.029494721,-0.038956484,-0.004125637,0.050832157
-0.023041496,-0.011111648,0.029491905,-0.038956973,-0.004127018,0.050831007
-0.023042275,-0.011109497,0.029489088,-0.038957462,-0.004128399,0.050829857
-0.023043054,-0.011107346,0.029486272,-0.03895795,-0.004129779,0.050828706
-0.023043833,-0.011105195,0.029483455,-0.038958438,-0.00413116,0.050827556
-0.023044611,-0.011103045,0.029480639,-0.038958927,-0.004132541,0.050826405
-0.02304539,-0.011100894,0.029477822,-0.038959414,-0.004133922,0.050825254
-0.023046168,-0.011098743,0.029475006,-0.038959902,-0.004135303,0.050824103
-0.023046947,-0.011096592,0.029472189,-0.03896039,-0.004136684,0.050822951
-0.023047725,-0.011094441,0.029469372,-0.038960877,-0.004138064,0.0508218
-0.023048503,-0.01109229,0.029466555,-0.038961364,-0.004139445,0.050820648
-0.023049281,-0.011090139,0.029463738,-0.038961851,-0.004140826,0.050819496
-0.023050059,-0.011087988,0.029460921,-0.038962337,-0.004142206,0.050818344
-0.023050836,-0.011085838,0.029458104,-0.038962824,-0.004143587,0.050817192
-0.023051614,-0.011083687,0.029455287,-0.03896331,-0.004144967,0.05081604
-0.023052391,-0.011081536,0.02945247,-0.038963796,-0.004146348,0.050814887
-0.023053169,-0.011079385,0.029449653,-0.038964282,-0.004147728,0.050813734
-0.023053946,-0.011077234,0.029446836,-0.038964767,-0.004149108,0.050812582
-0.023054723,-0.011075083,0.029444019,-0.038965253,-0.004150489,0.050811429
-0.0230555,-0.011072932,0.029441201,-0.038965738,-0.004151869,0.050810275
-0.023056277,-0.011070781,0.029438384,-0.038966223,-0.004153249,0.050809122
-0.023057054,-0.011068629,0.029435567,-0.038966708,-0.00415463,0.050807968
-0.023057831,-0.011066478,0.029432749,-0.038967192,-0.00415601,0.050806815
-0.023058608,-0.011064327,0.029429932,-0.038967677,-0.00415739,0.050805661
-0.023059384,-0.011062176,0.029427114,-0.038968161,-0.00415877,0.050804507
-0.023060161,-0.011060025,0.029424297,-0.038968645,-0.00416015,0.050803353
-0.023060937,-0.011057874,0.029421479,-0.038969128,-0.00416153,0.050802198
-0.023061713,-0.011055723,0.029418661,-0.038969612,-0.00416291,0.050801044
-0.023062489,-0.011053572,0.029415843,-0.038970095,-0.00416429,0.050799889
-0.023063265,-0.01105142,0.029413026,-0.038970578,-0.00416567,0.050798734
-0.023064041,-0.011049269,0.029410208,-0.038971061,-0.00416705,0.050797579
-0.023064817,-0.011047118,0.02940739,-0.038971544,-0.00416843,0.050796424
-0.023065592,-0.011044967,0.029404572,-0.038972026,-0.00416981,0.050795269
-0.023066368,-0.011042816,0.029401754,-0.038972509,-0.004171189,0.050794113
-0.023067143,-0.011040664,0.029398936,-0.038972991,-0.004172569,0.050792957
-0.023067919,-0.011038513,0.029396118,-0.038973472,-0.004173949,0.050791801
-0.023068694,-0.011036362,0.0293933,-0.038973954,-0.004175329,0.050790645
-0.023069469,-0.01103421,0.029390481,-0.038974435,-0.004176708,0.050789489
-0.023070244,-0.011032059,0.029387663,-0.038974917,-0.004178088,0.050788333
-0.023071019,-0.011029908,0.029384845,-0.038975398,-0.004179467,0.050787176
-0.023071794,-0.011027756,0.029382027,-0.038975879,-0.004180847,0.050786019
-0.023072568,-0.011025605,0.029379208,-0.038976359,-0.004182226,0.050784863
-0.023073343,-0.011023454,0.02937639,-0.03897684,-0.004183606,0.050783705
-0.023074117,-0.011021302,0.029373571,-0.03897732,-0.004184985,0.050782548
-0.023074892,-0.011019151,0.029370753,-0.0389778,-0.004186365,0.050781391
-0.023075666,-0.011016999,0.029367934,-0.038978279,-0.004187744,0.050780233
-0.02307644,-0.011014848,0.029365116,-0.038978759,-0.004189123,0.050779076
-0.023077214,-0.011012697,0.029362297,-0.038979238,-0.004190502,0.050777918
-0.023077988,-0.011010545,0.029359478,-0.038979718,-0.004191882,0.05077676
-0.023078762,-0.011008394,0.029356659,-0.038980197,-0.004193261,0.050775601
-0.023079535,-0.011006242,0.029353841,-0.038980675,-0.00419464,0.050774443
-0.023080309,-0.011004091,0.029351022,-0.038981154,-0.004196019,0.050773284
-0.023081082,-0.011001939,0.029348203,-0.038981632,-0.004197398,0.050772126
-0.023081856,-0.010999788,0.029345384,-0.03898211,-0.004198777,0.050770967
-0.023082629,-0.010997636,0.029342565,-0.038982588,-0.004200156,0.050769808
-0.023083402,-0.010995484,0.029339746,-0.038983066,-0.004201535,0.050768648
-0.023084175,-0.010993333,0.029336927,-0.038983543,-0.004202914,0.050767489
-0.023084948,-0.010991181,0.029334107,-0.038984021,-0.004204293,0.05076633
-0.023085721,-0.01098903,0.029331288,-0.038984498,-0.004205671,0.05076517
-0.023086493,-0.010986878,0.029328469,-0.038984975,-0.00420705,0.05076401
-0.023087266,-0.010984726,0.02932565,-0.038985451,-0.004208429,0.05076285
-0.023088038,-0.010982575,0.02932283,-0.038985928,-0.004209808,0.05076169
-0.023088811,-0.010980423,0.029320011,-0.038986404,-0.004211186,0.050760529
-0.023089583,-0.010978271,0.029317191,-0.03898688,-0.004212565,0.050759369
-0.023090355,-0.01097612,0.029314372,-0.038987356,-0.004213944,0.050758208
-0.023091127,-0.010973968,0.029311552,-0.038987831,-0.004215322,0.050757047
-0.023091899,-0.010971816,0.029308733,-0.038988307,-0.004216701,0.050755886
-0.023092671,-0.010969664,0.029305913,-0.038988782,-0.004218079,0.050754725
-0.023093443,-0.010967513,0.029303093,-0.038989257,-0.004219457,0.050753563
-0.023094214,-0.010965361,0.029300274,-0.038989732,-0.004220836,0.050752402
-0.023094986,-0.010963209,0.029297454,-0.038990206,-0.004222214,0.05075124
-0.023095757,-0.010961057,0.029294634,-0.038990681,-0.004223593,0.050750078
-0.023096528,-0.010958906,0.029291814,-0.038991155,-0.004224971,0.050748916
-0.023097299,-0.010956754,0.029288994,-0.038991629,-0.004226349,0.050747754
-0.02309807,-0.010954602,0.029286174,-0.038992103,-0.004227727,0.050746591
-0.023098841,-0.01095245,0.029283354,-0.038992576,-0.004229105,0.050745429
-0.023099612,-0.010950298,0.029280534,-0.03899305,-0.004230483,0.050744266
-0.023100383,-0.010948146,0.029277714,-0.038993523,-0.004231862,0.050743103
-0.023101154,-0.010945994,0.029274894,-0.038993996,-0.00423324,0.05074194
-0.023101924,-0.010943843,0.029272073,-0.038994469,-0.004234618,0.050740777
-0.023102694,-0.010941691,0.029269253,-0.038994941,-0.004235996,0.050739613
-0.023103465,-0.010939539,0.029266433,-0.038995413,-0.004237373,0.05073845
-0.023104235,-0.010937387,0.029263612,-0.038995885,-0.004238751,0.050737286
-0.023105005,-0.010935235,0.029260792,-0.038996357,-0.004240129,0.050736122
-0.023105775,-0.010933083,0.029257971,-0.038996829,-0.004241507,0.050734958
-0.023106545,-0.010930931,0.029255151,-0.038997301,-0.004242885,0.050733794
-0.023107314,-0.010928779,0.02925233,-0.038997772,-0.004244262,0.05073263
-0.023108084,-0.010926627,0.02924951,-0.038998243,-0.00424564,0.050731465
-0.023108853,-0.010924475,0.029246689,-0.038998714,-0.004247018,0.0507303
-0.023109623,-0.010922323,0.029243868,-0.038999184,-0.004248395,0.050729135
-0.023110392,-0.010920171,0.029241048,-0.038999655,-0.004249773,0.05072797
-0.023111161,-0.010918019,0.029238227,-0.039000125,-0.00425115,0.050726805
-0.02311193,-0.010915867,0.029235406,-0.039000595,-0.004252528,0.05072564
-0.023112699,-0.010913714,0.029232585,-0.039001065,-0.004253905,0.050724474
-0.023113468,-0.010911562,0.029229764,-0.039001535,-0.004255283,0.050723308
-0.023114237,-0.01090941,0.029226943,-0.039002004,-0.00425666,0.050722143
-0.023115006,-0.010907258,0.029224122,-0.039002473,-0.004258037,0.050720977
-0.023115774,-0.010905106,0.029221301,-0.039002942,-0.004259415,0.05071981
-0.023116542,-0.010902954,0.02921848,-0.039003411,-0.004260792,0.050718644
-0.023117311,-0.010900802,0.029215659,-0.03900388,-0.004262169,0.050717477
-0.023118079,-0.010898649,0.029212837,-0.039004348,-0.004263546,0.050716311
-0.023118847,-0.010896497,0.029210016,-0.039004816,-0.004264923,0.050715144
-0.023119615,-0.010894345,0.029207195,-0.039005284,-0.004266301,0.050713977
-0.023120383,-0.010892193,0.029204373,-0.039005752,-0.004267678,0.05071281
-0.023121151,-0.010890041,0.029201552,-0.03900622,-0.004269055,0.050711642
-0.023121918,-0.010887888,0.02919873,-0.039006687,-0.004270432,0.050710475
-0.023122686,-0.010885736,0.029195909,-0.039007154,-0.004271808,0.050709307
-0.023123453,-0.010883584,0.029193087,-0.039007621,-0.004273185,0.050708139
-0.02312422,-0.010881431,0.029190266,-0.039008088,-0.004274562,0.050706971
-0.023124988,-0.010879279,0.029187444,-0.039008554,-0.004275939,0.050705803
-0.023125755,-0.010877127,0.029184622,-0.039009021,-0.004277316,0.050704634
-0.023126522,-0.010874974,0.029181801,-0.039009487,-0.004278693,0.050703466
-0.023127289,-0.010872822,0.029178979,-0.039009953,-0.004280069,0.050702297
-0.023128055,-0.01087067,0.029176157,-0.039010418,-0.004281446,0.050701128
-0.023128822,-0.010868517,0.029173335,-0.039010884,-0.004282822,0.050699959
-0.023129589,-0.010866365,0.029170513,-0.039011349,-0.004284199,0.05069879
-0.023130355,-0.010864213,0.029167691,-0.039011814,-0.004285576,0.050697621
-0.023131121,-0.01086206,0.029164869,-0.039012279,-0.004286952,0.050696451
-0.023131887,-0.010859908,0.029162047,-0.039012744,-0.004288328,0.050695282
-0.023132654,-0.010857755,0.029159225,-0.039013208,-0.004289705,0.050694112
-0.02313342,-0.010855603,0.029156403,-0.039013673,-0.004291081,0.050692942
-0.023134185,-0.01085345,0.029153581,-0.039014137,-0.004292458,0.050691771
-0.023134951,-0.010851298,0.029150758,-0.039014601,-0.004293834,0.050690601
-0.023135717,-0.010849146,0.029147936,-0.039015064,-0.00429521,0.050689431
-0.023136482,-0.010846993,0.029145114,-0.039015528,-0.004296586,0.05068826
-0.023137248,-0.010844841,0.029142291,-0.039015991,-0.004297962,0.050687089
-0.023138013,-0.010842688,0.029139469,-0.039016454,-0.004299339,0.050685918
-0.023138778,-0.010840535,0.029136646,-0.039016917,-0.004300715,0.050684747
-0.023139544,-0.010838383,0.029133824,-0.039017379,-0.004302091,0.050683576
-0.023140309,-0.01083623,0.029131001,-0.039017842,-0.004303467,0.050682404
-0.023141073,-0.010834078,0.029128179,-0.039018304,-0.004304843,0.050681232
-0.023141838,-0.010831925,0.029125356,-0.039018766,-0.004306219,0.050680061
-0.023142603,-0.010829773,0.029122533,-0.039019228,-0.004307595,0.050678889
-0.023143367,-0.01082762,0.02911971,-0.039019689,-0.00430897,0.050677716
-0.023144132,-0.010825467,0.029116887,-0.039020151,-0.004310346,0.050676544
-0.023144896,-0.010823315,0.029114065,-0.039020612,-0.004311722,0.050675372
-0.02314566,-0.010821162,0.029111242,-0.039021073,-0.004313098,0.050674199
-0.023146425,-0.010819009,0.029108419,-0.039021534,-0.004314473,0.050673026
-0.023147189,-0.010816857,0.029105596,-0.039021994,-0.004315849,0.050671853
-0.023147953,-0.010814704,0.029102773,-0.039022455,-0.004317225,0.05067068
-0.023148716,-0.010812551,0.02909995,-0.039022915,-0.0043186,0.050669507
-0.02314948,-0.010810399,0.029097126,-0.039023375,-0.004319976,0.050668333
-0.023150244,-0.010808246,0.029094303,-0.039023834,-0.004321351,0.05066716
-0.023151007,-0.010806093,0.02909148,-0.039024294,-0.004322727,0.050665986
-0.02315177,-0.010803941,0.029088657,-0.039024753,-0.004324102,0.050664812
-0.023152534,-0.010801788,0.029085833,-0.039025212,-0.004325477,0.050663638
-0.023153297,-0.010799635,0.02908301,-0.039025671,-0.004326853,0.050662463
-0.02315406,-0.010797482,0.029080187,-0.03902613,-0.004328228,0.050661289
-0.023154823,-0.010795329,0.029077363,-0.039026589,-0.004329603,0.050660114
-0.023155586,-0.010793177,0.02907454,-0.039027047,-0.004330978,0.050658939
-0.023156348,-0.010791024,0.029071716,-0.039027505,-0.004332354,0.050657765
-0.023157111,-0.010788871,0.029068892,-0.039027963,-0.004333729,0.050656589
-0.023157873,-0.010786718,0.029066069,-0.03902842,-0.004335104,0.050655414
-0.023158636,-0.010784565,0.029063245,-0.039028878,-0.004336479,0.050654239
-0.023159398,-0.010782412,0.029060421,-0.039029335,-0.004337854,0.050653063
-0.02316016,-0.01078026,0.029057598,-0.039029792,-0.004339229,0.050651887
-0.023160922,-0.010778107,0.029054774,-0.039030249,-0.004340604,0.050650711
-0.023161684,-0.010775954,0.02905195,-0.039030706,-0.004341978,0.050649535
-0.023162446,-0.010773801,0.029049126,-0.039031162,-0.004343353,0.050648359
-0.023163208,-0.010771648,0.029046302,-0.039031618,-0.004344728,0.050647183
-0.023163969,-0.010769495,0.029043478,-0.039032075,-0.004346103,0.050646006
-0.023164731,-0.010767342,0.029040654,-0.03903253,-0.004347478,0.050644829
-0.023165492,-0.010765189,0.02903783,-0.039032986,-0.004348852,0.050643652
-0.023166253,-0.010763036,0.029035006,-0.039033441,-0.004350227,0.050642475
-0.023167014,-0.010760883,0.029032182,-0.039033897,-0.004351601,0.050641298
-0.023167775,-0.01075873,0.029029357,-0.039034352,-0.004352976,0.050640121
-0.023168536,-0.010756577,0.029026533,-0.039034806,-0.00435435,0.050638943
-0.023169297,-0.010754424,0.029023709,-0.039035261,-0.004355725,0.050637765
-0.023170058,-0.010752271,0.029020884,-0.039035715,-0.004357099,0.050636587
-0.023170819,-0.010750118,0.02901806,-0.03903617,-0.004358474,0.050635409
-0.023171579,-0.010747965,0.029015235,-0.039036624,-0.004359848,0.050634231
-0.023172339,-0.010745812,0.029012411,-0.039037077,-0.004361222,0.050633053
-0.0231731,-0.010743659,0.029009586,-0.039037531,-0.004362597,0.050631874
-0.02317386,-0.010741506,0.029006762,-0.039037984,-0.004363971,0.050630695
-0.02317462,-0.010739353,0.029003937,-0.039038438,-0.004365345,0.050629517
-0.02317538,-0.0107372,0.029001112,-0.03903889,-0.004366719,0.050628338
-0.02317614,-0.010735047,0.028998288,-0.039039343,-0.004368093,0.050627158
-0.0231769,-0.010732894,0.028995463,-0.039039796,-0.004369467,0.050625979
-0.023177659,-0.01073074,0.028992638,-0.039040248,-0.004370841,0.050624799
-0.023178419,-0.010728587,0.028989813,-0.0390407,-0.004372215,0.05062362
-0.023179178,-0.010726434,0.028986988,-0.039041152,-0.004373589,0.05062244
-0.023179937,-0.010724281,0.028984163,-0.039041604,-0.004374963,0.05062126
-0.023180697,-0.010722128,0.028981338,-0.039042055,-0.004376337,0.05062008
-0.023181456,-0.010719975,0.028978513,-0.039042507,-0.004377711,0.050618899
-0.023182215,-0.010717821,0.028975688,-0.039042958,-0.004379084,0.050617719
-0.023182973,-0.010715668,0.028972863,-0.039043409,-0.004380458,0.050616538
-0.023183732,-0.010713515,0.028970038,-0.03904386,-0.004381832,0.050615357
-0.023184491,-0.010711362,0.028967213,-0.03904431,-0.004383205,0.050614176
-0.023185249,-0.010709209,0.028964388,-0.03904476,-0.004384579,0.050612995
-0.023186008,-0.010707055,0.028961562,-0.03904521,-0.004385953,0.050611814
-0.023186766,-0.010704902,0.028958737,-0.03904566,-0.004387326,0.050610632
-0.023187524,-0.010702749,0.028955911,-0.03904611,-0.0043887,0.050609451
-0.023188282,-0.010700595,0.028953086,-0.039046559,-0.004390073,0.050608269
-0.02318904,-0.010698442,0.028950261,-0.039047009,-0.004391446,0.050607087
-0.023189798,-0.010696289,0.028947435,-0.039047458,-0.00439282,0.050605905
-0.023190556,-0.010694136,0.028944609,-0.039047907,-0.004394193,0.050604723
-0.023191314,-0.010691982,0.028941784,-0.039048355,-0.004395566,0.05060354
-0.023192071,-0.010689829,0.028938958,-0.039048804,-0.00439694,0.050602357
-0.023192829,-0.010687676,0.028936132,-0.039049252,-0.004398313,0.050601175
-0.023193586,-0.010685522,0.028933307,-0.0390497,-0.004399686,0.050599992
-0.023194343,-0.010683369,0.028930481,-0.039050148,-0.004401059,0.050598809
-0.0231951,-0.010681215,0.028927655,-0.039050596,-0.004402432,0.050597625
-0.023195857,-0.010679062,0.028924829,-0.039051043,-0.004403805,0.050596442
-0.023196614,-0.010676909,0.028922003,-0.03905149,-0.004405178,0.050595258
-0.023197371,-0.010674755,0.028919177,-0.039051937,-0.004406551,0.050594075
-0.023198127,-0.010672602,0.028916351,-0.039052384,-0.004407924,0.050592891
-0.023198884,-0.010670448,0.028913525,-0.039052831,-0.004409297,0.050591707
-0.02319964,-0.010668295,0.028910699,-0.039053277,-0.004410669,0.050590522
-0.023200397,-0.010666141,0.028907873,-0.039053723,-0.004412042,0.050589338
-0.023201153,-0.010663988,0.028905047,-0.039054169,-0.004413415,0.050588153
-0.023201909,-0.010661835,0.028902221,-0.039054615,-0.004414788,0.050586969
-0.023202665,-0.010659681,0.028899394,-0.039055061,-0.00441616,0.050585784
-0.023203421,-0.010657528,0.028896568,-0.039055506,-0.004417533,0.050584599
-0.023204177,-0.010655374,0.028893742,-0.039055951,-0.004418905,0.050583413
-0.023204932,-0.010653221,0.028890915,-0.039056396,-0.004420278,0.050582228
-0.023205688,-0.010651067,0.028888089,-0.039056841,-0.00442165,0.050581043
-0.023206443,-0.010648913,0.028885262,-0.039057286,-0.004423023,0.050579857
-0.023207199,-0.01064676,0.028882436,-0.03905773,-0.004424395,0.050578671
-0.023207954,-0.010644606,0.028879609,-0.039058174,-0.004425768,0.050577485
-0.023208709,-0.010642453,0.028876783,-0.039058618,-0.00442714,0.050576299
-0.023209464,-0.010640299,0.028873956,-0.039059062,-0.004428512,0.050575112
-0.023210219,-0.010638146,0.028871129,-0.039059505,-0.004429884,0.050573926
-0.023210974,-0.010635992,0.028868302,-0.039059949,-0.004431256,0.050572739
-0.023211728,-0.010633838,0.028865476,-0.039060392,-0.004432629,0.050571552
-0.023212483,-0.010631685,0.028862649,-0.039060835,-0.004434001,0.050570365
-0.023213238,-0.010629531,0.028859822,-0.039061277,-0.004435373,0.050569178
-0.023213992,-0.010627378,0.028856995,-0.03906172,-0.004436745,0.050567991
-0.023214746,-0.010625224,0.028854168,-0.039062162,-0.004438117,0.050566804
-0.0232155,-0.01062307,0.028851341,-0.039062604,-0.004439489,0.050565616
-0.023216254,-0.010620917,0.028848514,-0.039063046,-0.00444086,0.050564428
-0.023217008,-0.010618763,0.028845687,-0.039063488,-0.004442232,0.05056324
-0.023217762,-0.010616609,0.02884286,-0.03906393,-0.004443604,0.050562052
-0.023218516,-0.010614456,0.028840033,-0.039064371,-0.004444976,0.050560864
-0.023219269,-0.010612302,0.028837205,-0.039064812,-0.004446348,0.050559675
-0.023220023,-0.010610148,0.028834378,-0.039065253,-0.004447719,0.050558487
-0.023220776,-0.010607995,0.028831551,-0.039065694,-0.004449091,0.050557298
-0.023221529,-0.010605841,0.028828723,-0.039066134,-0.004450462,0.050556109
-0.023222283,-0.010603687,0.028825896,-0.039066574,-0.004451834,0.05055492
-0.023223036,-0.010601533,0.028823069,-0.039067014,-0.004453206,0.050553731
-0.023223788,-0.01059938,0.028820241,-0.039067454,-0.004454577,0.050552541
-0.023224541,-0.010597226,0.028817414,-0.039067894,-0.004455948,0.050551352
-0.023225294,-0.010595072,0.028814586,-0.039068333,-0.00445732,0.050550162
-0.023226047,-0.010592918,0.028811759,-0.039068773,-0.004458691,0.050548972
-0.023226799,-0.010590764,0.028808931,-0.039069212,-0.004460062,0.050547782
-0.023227551,-0.010588611,0.028806103,-0.039069651,-0.004461434,0.050546592
-0.023228304,-0.010586457,0.028803275,-0.039070089,-0.004462805,0.050545401
-0.023229056,-0.010584303,0.028800448,-0.039070528,-0.004464176,0.050544211
-0.023229808,-0.010582149,0.02879762,-0.039070966,-0.004465547,0.05054302
-0.02323056,-0.010579995,0.028794792,-0.039071404,-0.004466918,0.050541829
-0.023231312,-0.010577841,0.028791964,-0.039071842,-0.004468289,0.050540638
-0.023232063,-0.010575688,0.028789136,-0.03907228,-0.00446966,0.050539447
-0.023232815,-0.010573534,0.028786308,-0.039072717,-0.004471031,0.050538256
-0.023233566,-0.01057138,0.02878348,-0.039073154,-0.004472402,0.050537064
-0.023234318,-0.010569226,0.028780652,-0.039073591,-0.004473773,0.050535873
-0.023235069,-0.010567072,0.028777824,-0.039074028,-0.004475144,0.050534681
-0.02323582,-0.010564918,0.028774996,-0.039074465,-0.004476514,0.050533489
-0.023236571,-0.010562764,0.028772168,-0.039074901,-0.004477885,0.050532297
-0.023237322,-0.01056061,0.028769339,-0.039075337,-0.004479256,0.050531104
-0.023238073,-0.010558456,0.028766511,-0.039075773,-0.004480627,0.050529912
-0.023238824,-0.010556302,0.028763683,-0.039076209,-0.004481997,0.050528719
-0.023239575,-0.010554149,0.028760854,-0.039076645,-0.004483368,0.050527527
-0.023240325,-0.010551995,0.028758026,-0.03907708,-0.004484738,0.050526334
-0.023241075,-0.010549841,0.028755198,-0.039077515,-0.004486109,0.050525141
-0.023241826,-0.010547687,0.028752369,-0.03907795,-0.004487479,0.050523947
-0.023242576,-0.010545533,0.028749541,-0.039078385,-0.004488849,0.050522754
-0.023243326,-0.010543379,0.028746712,-0.03907882,-0.00449022,0.05052156
-0.023244076,-0.010541225,0.028743883,-0.039079254,-0.00449159,0.050520367
-0.023244826,-0.010539071,0.028741055,-0.039079688,-0.00449296,0.050519173
-0.023245576,-0.010536917,0.028738226,-0.039080122,-0.004494331,0.050517979
-0.023246325,-0.010534763,0.028735397,-0.039080556,-0.004495701,0.050516784
-0.023247075,-0.010532609,0.028732568,-0.039080989,-0.004497071,0.05051559
-0.023247824,-0.010530455,0.02872974,-0.039081423,-0.004498441,0.050514395
-0.023248573,-0.0105283,0.028726911,-0.039081856,-0.004499811,0.050513201
-0.023249323,-0.010526146,0.028724082,-0.039082289,-0.004501181,0.050512006
-0.023250072,-0.010523992,0.028721253,-0.039082722,-0.004502551,0.050510811
-0.023250821,-0.010521838,0.028718424,-0.039083154,-0.004503921,0.050509616
-0.023251569,-0.010519684,0.028715595,-0.039083587,-0.004505291,0.05050842
-0.023252318,-0.01051753,0.028712766,-0.039084019,-0.004506661,0.050507225
-0.023253067,-0.010515376,0.028709937,-0.039084451,-0.00450803,0.050506029
-0.023253815,-0.010513222,0.028707108,-0.039084882,-0.0045094,0.050504833
-0.023254564,-0.010511068,0.028704278,-0.039085314,-0.00451077,0.050503637
-0.023255312,-0.010508914,0.028701449,-0.039085745,-0.00451214,0.050502441
-0.02325606,-0.010506759,0.02869862,-0.039086176,-0.004513509,0.050501245
-0.023256808,-0.010504605,0.028695791,-0.039086607,-0.004514879,0.050500049
-0.023257556,-0.010502451,0.028692961,-0.039087038,-0.004516248,0.050498852
-0.023258304,-0.010500297,0.028690132,-0.039087469,-0.004517618,0.050497655
-0.023259052,-0.010498143,0.028687302,-0.039087899,-0.004518987,0.050496458
-0.0232598,-0.010495989,0.028684473,-0.039088329,-0.004520357,0.050495261
-0.023260547,-0.010493834,0.028681643,-0.039088759,-0.004521726,0.050494064
-0.023261295,-0.01049168,0.028678814,-0.039089189,-0.004523095,0.050492866
-0.023262042,-0.010489526,0.028675984,-0.039089618,-0.004524464,0.050491669
-0.023262789,-0.010487372,0.028673155,-0.039090047,-0.004525834,0.050490471
-0.023263536,-0.010485218,0.028670325,-0.039090477,-0.004527203,0.050489273
-0.023264283,-0.010483063,0.028667495,-0.039090905,-0.004528572,0.050488075
-0.02326503,-0.010480909,0.028664665,-0.039091334,-0.004529941,0.050486877
-0.023265777,-0.010478755,0.028661836,-0.039091763,-0.00453131,0.050485679
-0.023266524,-0.010476601,0.028659006,-0.039092191,-0.004532679,0.05048448
-0.02326727,-0.010474446,0.028656176,-0.039092619,-0.004534048,0.050483281
-0.023268017,-0.010472292,0.028653346,-0.039093047,-0.004535417,0.050482083
-0.023268763,-0.010470138,0.028650516,-0.039093475,-0.004536786,0.050480884
-0.023269509,-0.010467984,0.028647686,-0.039093902,-0.004538155,0.050479684
-0.023270255,-0.010465829,0.028644856,-0.039094329,-0.004539524,0.050478485
-0.023271001,-0.010463675,0.028642026,-0.039094756,-0.004540892,0.050477286
-0.023271747,-0.010461521,0.028639196,-0.039095183,-0.004542261,0.050476086
