breakpoints,primitives,p_bp,q_bp
23999,movel,"[array([-165.55822777, -330.04703732,  376.08062884])]","[array([-1.47477532, -0.69025324,  0.62009068,  4.23138567, -1.13477237,
       -1.75940705])]"
24999,movel,"[array([-176.22328543, -329.80466875,  384.74835667])]","[array([-1.50268988, -0.69444234,  0.60948664,  4.23408986, -1.10475612,
       -1.75837205])]"
25999,movel,"[array([-189.00239479, -329.39486929,  396.46326119])]","[array([-1.53662281, -0.70015638,  0.59496114,  4.23855655, -1.06671378,
       -1.75727831])]"
26999,movel,"[array([-203.75757569, -328.23114549,  411.04134871])]","[array([-1.57612133, -0.70720071,  0.57672447,  4.24493347, -1.02081761,
       -1.75599348])]"
27999,movel,"[array([-219.95821014, -325.63834164,  427.74190531])]","[array([-1.61991227, -0.71510397,  0.55561993,  4.25310663, -0.96837994,
       -1.75428556])]"
28999,movel,"[array([-236.65344565, -321.12538077,  445.19033597])]","[array([-1.66583806, -0.72310677,  0.53322885,  4.26251796, -0.91214429,
       -1.75190665])]"
29999,movel,"[array([-252.6864211 , -314.71540423,  461.66942788])]","[array([-1.71113435, -0.73032411,  0.51160979,  4.27215005, -0.85602816,
       -1.74879819])]"
30999,movel,"[array([-267.07276094, -307.03102482,  475.70441168])]","[array([-1.753035  , -0.73604269,  0.49269235,  4.28081959, -0.8041957 ,
       -1.74524068])]"
31999,movel,"[array([-279.18992255, -299.06317982,  486.42185662])]","[array([-1.78915196, -0.73990947,  0.47784878,  4.28753714, -0.76027447,
       -1.74179212])]"
32999,movel,"[array([-288.75759597, -291.83220472,  493.53832865])]","[array([-1.81764582, -0.74192804,  0.46781989,  4.29167926, -0.72695552,
       -1.73908844])]"
33999,movel,"[array([-295.64359143, -286.22526856,  497.06733671])]","[array([-1.83698704, -0.74229892,  0.46299265,  4.29288451, -0.70629466,
       -1.73771319])]"
34999,movel,"[array([-299.7027207 , -282.97017149,  497.05432085])]","[array([-1.84574438, -0.74124157,  0.46366743,  4.29089618, -0.70006502,
       -1.73814955])]"
35999,movel,"[array([-300.73798355, -282.57288988,  493.43200284])]","[array([-1.84272055, -0.73883381,  0.47016137,  4.28548913, -0.70969044,
       -1.74072571])]"
36999,movel,"[array([-298.52800475, -285.18263028,  485.9474123 ])]","[array([-1.8272742 , -0.7348933 ,  0.48282245,  4.27646472, -0.73591467,
       -1.74553856])]"
37999,movel,"[array([-292.87203091, -290.442777  ,  474.14662883])]","[array([-1.79952662, -0.72896556,  0.50203825,  4.26365953, -0.77854331,
       -1.75241006])]"
38999,movel,"[array([-283.70499378, -297.36023989,  457.58183962])]","[array([-1.76057395, -0.72050919,  0.52801713,  4.24711186, -0.83599072,
       -1.76084699])]"
39999,movel,"[array([-271.46950753, -304.26772924,  436.48300955])]","[array([-1.71316957, -0.70934584,  0.56001362,  4.22753539, -0.90412133,
       -1.77000215])]"
40999,movel,"[array([-257.58629669, -309.31249259,  412.61563794])]","[array([-1.6623093 , -0.69622014,  0.59541387,  4.20671353, -0.97553092,
       -1.77885579])]"
41999,movel,"[array([-244.28589614, -311.50063246,  389.12540294])]","[array([-1.6143332 , -0.68284038,  0.63007288,  4.18702487, -1.0414007 ,
       -1.78661313])]"
42999,movel,"[array([-233.60473345, -311.14103907,  369.04694708])]","[array([-1.57485469, -0.67114717,  0.66004435,  4.17045567, -1.09483489,
       -1.79279542])]"
43999,movel,"[array([-226.65796209, -309.18368533,  354.20977588])]","[array([-1.54765599, -0.6626334 ,  0.68271992,  4.15831301, -1.13210734,
       -1.7969809 ])]"
44999,movel,"[array([-223.87427179, -306.45700958,  345.56292318])]","[array([-1.53543976, -0.65834907,  0.69636281,  4.15169783, -1.15108865,
       -1.79859757])]"
45999,movel,"[array([-225.46415258, -303.39697245,  343.77730445])]","[array([-1.54047973, -0.6590542 ,  0.69951718,  4.15166081, -1.1498211 ,
       -1.79700975])]"
46999,movel,"[array([-231.50373821, -299.93489938,  349.07584951])]","[array([-1.56365497, -0.66492055,  0.69163948,  4.15848137, -1.12721998,
       -1.79191196])]"
47999,movel,"[array([-241.93873982, -295.33664936,  360.99051992])]","[array([-1.60415314, -0.67534957,  0.67356498,  4.17134826, -1.08351706,
       -1.78341571])]"
48999,movel,"[array([-256.40274097, -288.22568894,  378.23589691])]","[array([-1.66001082, -0.68901288,  0.64736208,  4.18873576, -1.02016493,
       -1.77178117])]"
49999,movel,"[array([-273.46958781, -277.31582955,  398.005659  ])]","[array([-1.72659822, -0.70358157,  0.61707969,  4.20809914, -0.94233265,
       -1.75766793])]"
